eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-7249.94	7056.05	-7249.81	0.00011149	-0.1	0.000300191	0.000333572	3.98299	0.023249	3.98299	0	0	17.9984	17.8927	0.0200659	-17.998	0.0540283	0.00111489	-0.999995	0.0030019
0	-13	Box-223	0	-7249.87	6960.05	-7249.43	3.87462e-05	-0.1	0.000515699	0.000333574	4.30322	0.0251323	4.30322	0	1.52943e-08	17.9213	17.8157	0.00694362	-17.9208	0.0924174	0.000387457	-0.999987	0.00515693
0	-13	Box-222	0	-7249.81	6864.05	-7248.82	0.000122164	-0.1	0.000829963	0.000333582	4.62345	0.0270237	4.62345	0	0	17.8429	17.7373	0.0217965	-17.842	0.148082	0.0012216	-0.999965	0.00829933
0	-13	Box-221	0	-7249.71	6768.05	-7247.96	9.41434e-06	-0.1	0.000890937	0.000333583	4.94369	0.0289225	4.94369	0	0	17.7792	17.6735	0.00167369	-17.7781	0.158392	9.41396e-05	-0.99996	0.00890901
0	-13	Box-220	0	-7249.68	6672.05	-7247.05	4.75713e-05	-0.1	0.000942241	0.000333585	5.26394	0.0308346	5.26394	0	6.37847e-09	17.4538	17.3482	0.0083025	-17.4527	0.164447	0.000475692	-0.999955	0.00942199
0	-13	Box-219	0	-7249.58	6576.05	-7245.95	8.10065e-05	-0.1	0.00136681	0.000333602	5.58419	0.0327772	5.58419	0	0	17.3621	17.2564	0.0140628	-17.3601	0.23728	0.000809989	-0.999906	0.0136668
0	-13	Box-218	0	-7249.51	6480.05	-7244.51	8.23737e-05	-0.1	0.00169284	0.000333618	5.90445	0.0347304	5.90445	0	3.65754e-08	17.2761	17.1704	0.0142286	-17.2733	0.292409	0.000823619	-0.999856	0.016926
0	-13	Box-217	0	-7249.41	6384.05	-7242.83	0.00012324	-0.1	0.00179343	0.000333624	6.22473	0.0366917	6.22473	0	0	17.2106	17.105	0.0212065	-17.2075	0.308605	0.0012322	-0.999838	0.0179314
0	-13	Box-216	0	-7249.29	6288.05	-7241.03	0.000113997	-0.1	0.00200405	0.000333638	6.54501	0.0386626	6.54501	0	0	17.116	17.0103	0.0195074	-17.1122	0.342936	0.00113974	-0.999799	0.0200364
0	-13	Box-215	0	-7249.2	6192.05	-7239.02	0.000124207	-0.1	0.00223905	0.000333654	6.86531	0.0406442	6.86531	0	0	17.032	16.9263	0.0211492	-17.0273	0.381252	0.00124176	-0.999749	0.0223849
0	-13	Box-214	0	-7249.09	6096.05	-7236.91	0.0001336	-0.1	0.0020773	0.000333643	7.18561	0.0426338	7.18561	0	4.87157e-08	16.9689	16.8632	0.0226651	-16.9649	0.352411	0.00133571	-0.999783	0.0207685
0	-13	Box-213	0	-7248.95	6000.05	-7234.84	0.00019957	-0.1	0.00214022	0.000333648	7.50592	0.0446307	7.50592	0	0	16.908	16.8023	0.0337349	-16.9038	0.361778	0.00199524	-0.999769	0.0213973
0	-13	Box-212	0	-7248.77	5904.05	-7232.78	0.000161285	-0.1	0.00207355	0.000333643	7.82622	0.0466372	7.82622	0	4.27228e-08	16.8142	16.7085	0.0271122	-16.8102	0.348568	0.0016125	-0.999784	0.020731
