eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-0.128932	7056.05	0.157385	-0.000806022	-0.1	-0.00052783	0.000334034	3.98797	0.200394	3.98797	0	3.70642e-08	2.02607	1.92041	-0.0163076	-2.02322	-0.0106792	-0.00805985	-0.999954	-0.00527806
0	-13	Box-223	0	-0.749574	6960.05	-0.221919	-0.000256988	-0.1	0.000301508	0.000334068	4.30866	0.217516	4.30866	0	0	1.92967	1.82401	-0.00495155	-1.92676	0.00580934	-0.00256986	-0.999992	0.00301506
0	-13	Box-222	0	-0.858658	6864.05	0.644997	0.000440657	-0.1	0.00135756	0.000334132	4.62939	0.235194	4.62939	0	0	1.87025	1.76459	0.00822737	-1.86707	0.0253465	0.00440612	-0.999898	0.0135742
0	-13	Box-221	0	-1.4429	6768.05	2.18893	-0.00155619	-0.1	0.00120906	0.000334202	4.9502	0.253567	4.9502	0	0	1.80581	1.70015	-0.0280482	-1.80237	0.0217917	-0.0155588	-0.999806	0.0120882
0	-13	Box-220	0	-3.38105	6672.05	4.08237	-0.00311063	-0.1	0.00321417	0.000334513	5.27112	0.272546	5.27112	0	2.08989e-08	1.74309	1.63743	-0.0540672	-1.73814	0.0558668	-0.0310752	-0.999001	0.0321095
0	-13	Box-219	0	-5.73135	6576.05	7.62371	-0.00233489	-0.1	0.00406338	0.000334594	5.59227	0.292286	5.59227	0	0	1.67899	1.57334	-0.0390821	-1.67383	0.068014	-0.0233233	-0.998904	0.0405892
0	-13	Box-218	0	-8.1005	6480.05	12.0428	-0.00417485	-0.1	0.00472835	0.000334944	5.9136	0.312729	5.9136	0	0	1.61636	1.5107	-0.0672027	-1.6097	0.0761124	-0.0416657	-0.998017	0.0471897
0	-13	Box-217	0	-12.0723	6384.05	16.691	-0.00460113	-0.1	0.00551686	0.000335202	6.23519	0.334089	6.23519	0	0	1.55116	1.4455	-0.0710219	-1.54358	0.0851568	-0.045893	-0.99743	0.0550268
0	-13	Box-216	0	-17.5128	6288.05	23.0142	-0.0072761	-0.1	0.00730246	0.000336189	6.55743	0.356491	6.55743	0	0	1.48053	1.37487	-0.106884	-1.46897	0.107271	-0.0723775	-0.994729	0.0726396
0	-13	Box-215	0	-24.6266	6192.05	29.6723	-0.0064573	-0.1	0.00578716	0.000335745	6.88015	0.379818	6.88015	0	0	1.42092	1.31526	-0.0911572	-1.41169	0.0816969	-0.0643316	-0.996262	0.0576552
0	-13	Box-214	0	-31.9847	6096.05	36.5661	-0.0100146	-0.1	0.00915927	0.000337651	7.20312	0.404235	7.20312	0	0	1.3545	1.24884	-0.134005	-1.33811	0.122561	-0.0992358	-0.990916	0.0907606
0	-13	Box-213	0	-41.9754	6000.05	46.3117	-0.0108957	-0.1	0.0110214	0.00033869	7.52776	0.430144	7.52776	0	0	1.2871	1.18144	-0.138117	-1.26762	0.13971	-0.107672	-0.988203	0.108914
0	-13	Box-212	0	-52.8727	5904.05	58.1179	-0.0126277	-0.1	0.0143537	0.000340936	7.85366	0.457916	7.85366	0	0	1.19733	1.09167	-0.147927	-1.17144	0.168145	-0.124031	-0.982212	0.140983
0	-13	Box-211	0	-64.1953	5808.05	74.2597	-0.0101294	-0.1	0.0201494	0.00034353	8.18203	0.487852	8.18203	0	0	1.10024	0.994584	-0.108215	-1.06833	0.215261	-0.0988125	-0.975501	0.196557
0	-13	Box-210	0	-75.0941	5712.05	95.1967	-0.0130979	-0.1	0.0232456	0.00034707	8.51346	0.520625	8.51346	0	0	1.02835	0.922693	-0.129451	-0.988333	0.229744	-0.126552	-0.966199	0.224598
0	-13	Box-209	0	-87.9821	5616.05	118.07	-0.0141334	-0.1	0.025573	0.000349632	8.84734	0.555927	8.84734	0	0	0.96104	0.855382	-0.129586	-0.916878	0.234473	-0.135662	-0.959866	0.245467
0	-13	Box-208	0	-98.888	5520.05	147.317	-0.00781197	-0.1	0.0338638	0.000355656	9.18665	0.594573	9.18665	0	0	0.888874	0.783216	-0.0651255	-0.833663	0.28231	-0.0737906	-0.944583	0.319872
0	-13	Box-207	0	-106.481	5424.05	183.701	-0.00904945	-0.1	0.041228	0.000365103	9.53283	0.637099	9.53283	0	0	0.820323	0.714664	-0.0678221	-0.749461	0.308988	-0.0833718	-0.921292	0.37983
0	-13	Box-206	0	-114.233	5328.05	225.311	-0.00770919	-0.1	0.0466957	0.000372787	9.88606	0.6844	9.88606	0	0	0.746875	0.641217	-0.0515202	-0.668296	0.312065	-0.0696818	-0.90388	0.422073
0	-13	Box-205	0	-122.297	5232.05	270.123	-0.00866591	-0.1	0.0460024	0.000372982	10.2445	0.737694	10.2445	0	0	0.669283	0.563625	-0.0518703	-0.598555	0.27535	-0.0784854	-0.90568	0.416634
0	-13	Box-204	0	-128.873	5136.05	318.669	-0.00680989	-0.1	0.053762	0.000385423	10.6092	0.79782	10.6092	0	8.18468e-07	0.599927	0.494268	-0.0353577	-0.519211	0.279138	-0.0598726	-0.8792	0.472676
0	-13	Box-203	0	-135.63	5040.05	373.542	-0.00329188	-0.1	0.0609944	0.000399189	10.9856	0.868706	10.9856	0	3.73927e-09	0.520333	0.414674	-0.0143129	-0.434795	0.2652	-0.0280925	-0.853388	0.520519
0	-13	Box-202	0	-139.16	4944.05	430.265	-0.00416193	-0.1	0.0537519	0.000389993	11.3669	0.950452	11.3669	0	0	0.447269	0.341611	-0.0159217	-0.382555	0.205631	-0.0366344	-0.880226	0.473138
0	-13	Box-201	0	-146.771	4848.05	484.49	-0.014777	-0.1	0.056828	0.000402602	11.748	1.04567	11.748	0	0	0.381137	0.275479	-0.0466638	-0.315786	0.179455	-0.127427	-0.862332	0.490046
0	-13	Box-200	0	-161.258	4752.05	546.711	-0.0171881	-0.1	0.0688801	0.000435854	12.1522	1.1679	12.1522	0	0	0.306197	0.200539	-0.0402789	-0.234341	0.161415	-0.140154	-0.815413	0.561657
