eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	0.0516639	7056.05	-0.0907303	0.000185839	-0.1	-0.000336899	0.000333769	3.90949	0.133089	3.90949	0	0	3.03757	2.93192	0.00564156	-3.03571	-0.0102273	0.00185838	-0.999993	-0.00336896
0	-13	Box-223	0	0.321982	6960.05	0.0242489	0.000377014	-0.1	0.000645095	0.000333784	4.22991	0.144338	4.22991	0	0	2.97462	2.86897	0.0112074	-2.97266	0.0191765	0.00377003	-0.999972	0.00645077
0	-13	Box-222	0	1.1546	6864.05	1.36374	0.00172271	-0.1	0.00170434	0.000333882	4.55039	0.155833	4.55039	0	0	2.90913	2.80347	0.050068	-2.90636	0.0495342	0.017222	-0.999707	0.0170384
0	-13	Box-221	0	2.8436	6768.05	3.37768	0.00220759	-0.1	0.00252389	0.000333982	4.87096	0.167581	4.87096	0	0	2.8441	2.73844	0.0627074	-2.84054	0.0716919	0.0220635	-0.999438	0.0252247
0	-13	Box-220	0	5.14568	6672.05	6.63813	0.0026276	-0.1	0.00463837	0.000334279	5.19169	0.179586	5.19169	0	0	2.77939	2.67373	0.072875	-2.77344	0.128643	0.0262387	-0.998582	0.046318
0	-13	Box-219	0	7.84761	6576.05	10.9771	0.00336042	-0.1	0.00371952	0.000334237	5.51261	0.191909	5.51261	0	0	2.70835	2.60269	0.0908285	-2.70289	0.100535	0.033562	-0.998746	0.0371485
0	-13	Box-218	0	11.5654	6480.05	15.1417	0.00521972	-0.1	0.0051917	0.000334733	5.83364	0.204509	5.83364	0	0	2.64899	2.54333	0.137787	-2.63973	0.137047	0.0520564	-0.997301	0.0517769
0	-13	Box-217	0	17.01	6384.05	20.5597	0.00581709	-0.1	0.00535042	0.000334885	6.15515	0.217473	6.15515	0	0	2.58018	2.47452	0.149499	-2.57	0.137506	0.0579901	-0.996891	0.0533378
0	-13	Box-216	0	22.4462	6288.05	26.4093	0.00560327	-0.1	0.0071437	0.000335232	6.47676	0.23078	6.47676	0	0	2.51744	2.41178	0.140357	-2.50492	0.178944	0.0558032	-0.995904	0.0711444
0	-13	Box-215	0	28.0961	6192.05	33.8694	0.00635502	-0.1	0.0070801	0.000335381	6.7988	0.244399	6.7988	0	0	2.45683	2.35117	0.155248	-2.44352	0.173135	0.0632487	-0.995502	0.0705362
0	-13	Box-214	0	34.3101	6096.05	41.0329	0.00617187	-0.1	0.00800066	0.000335595	7.12089	0.258419	7.12089	0	0	2.37615	2.27049	0.145766	-2.36178	0.188958	0.0614061	-0.994934	0.0796013
0	-13	Box-213	0	40.175	6000.05	49.5493	0.00607544	-0.1	0.00879013	0.000335816	7.4433	0.272938	7.4433	0	0	2.30586	2.2002	0.139152	-2.2904	0.201329	0.0604105	-0.99434	0.0874038
0	-13	Box-212	0	46.1273	5904.05	58.2374	0.00633409	-0.1	0.00937981	0.000336067	7.76579	0.287878	7.76579	0	0	2.24165	2.13599	0.14093	-2.22495	0.208696	0.062939	-0.993656	0.093203
0	-13	Box-211	0	52.1491	5808.05	67.8811	0.00610449	-0.1	0.0108415	0.000336533	8.08862	0.303258	8.08862	0	4.83635e-8	2.17598	2.07032	0.131661	-2.15678	0.233827	0.0605778	-0.992349	0.107585
0	-13	Box-210	0	57.6425	5712.05	79.3099	0.00465547	-0.1	0.0126536	0.000337006	8.41203	0.319152	8.41203	0	0	2.10835	2.00269	0.0971511	-2.08682	0.264058	0.0461372	-0.991033	0.125401
0	-13	Box-209	0	61.3965	5616.05	92.1335	0.00335222	-0.1	0.0148133	0.000337873	8.73579	0.3358	8.73579	0	0	1.9765	1.87084	0.0654116	-1.95129	0.28905	0.0331421	-0.988662	0.146453
0	-13	Box-208	0	65.1332	5520.05	107.801	0.00452109	-0.1	0.0174693	0.000339477	9.06099	0.353486	9.06099	0	0	1.9005	1.79484	0.0844268	-1.8674	0.326221	0.0444924	-0.984106	0.171916
0	-13	Box-207	0	70.4898	5424.05	125.415	0.00731049	-0.1	0.0197081	0.000341418	9.3876	0.371854	9.3876	0	0	1.83944	1.73378	0.131379	-1.79713	0.35418	0.0715414	-0.978614	0.192866
0	-13	Box-206	0	77.8693	5328.05	145.32	0.00843873	-0.1	0.0211499	0.000342712	9.71613	0.391006	9.71613	0	0	1.7736	1.66794	0.145675	-1.72626	0.365103	0.082281	-0.97504	0.20622
0	-13	Box-205	0	29.4693	5232.05	196.247	0.00760037	-0.1	0.0183503	0.000340733	10.0469	0.41097	10.0469	0	0	1.70752	1.60186	0.127047	-1.6716	0.306743	0.0745474	-0.98084	0.179987
0	-13	Box-204	0	36.6197	5136.05	214.554	0.00781931	-0.1	0.0185648	0.000341007	10.3744	0.431826	10.3744	0	0	1.60216	1.4965	0.122543	-1.56719	0.290945	0.0766533	-0.980308	0.181992
0	-13	Box-203	0	44.3848	5040.05	232.686	0.0089669	-0.1	0.018868	0.000341575	10.7021	0.453796	10.7021	0	0	1.53566	1.43	0.134472	-1.49965	0.282953	0.0877742	-0.978869	0.184693
0	-13	Box-202	0	54.1685	4944.05	251.842	0.0120758	-0.1	0.0204326	0.000343714	11.0311	0.476712	11.0311	0	0	1.47508	1.36942	0.172867	-1.43152	0.292497	0.117494	-0.972971	0.198803
0	-13	Box-201	0	66.0482	4848.05	272.903	0.0125346	-0.1	0.0242339	0.000346785	11.3622	0.501098	11.3622	0	0	1.37344	1.26778	0.165592	-1.32108	0.32015	0.120926	-0.964737	0.233794
0	-13	Box-200	0	136.717	4752.05	380.561	0.00841848	-0.1	0.034764	0.000355531	11.8134	0.53727	11.8134	0	0	1.25134	1.14569	0.0988356	-1.17403	0.40814	0.0792666	-0.941579	0.32733
0	-13	Box-199	0	144.433	4656.05	416.853	0.00841164	-0.1	0.0422362	0.000364649	12.1581	0.567071	12.1581	0	0	1.17933	1.07368	0.0907451	-1.0788	0.455646	0.0772567	-0.91845	0.387919
0	-13	Box-198	0	153.974	4560.05	459.385	0.0112236	-0.1	0.0462203	0.000371054	12.5114	0.599415	12.5114	0	0	1.11163	1.00597	0.112159	-0.99932	0.461888	0.101355	-0.903055	0.417395
0	-13	Box-197	0	144.712	4464.05	494.29	0.000305216	-0.1	0.0409016	0.000362257	12.8737	0.634843	12.8737	0	0	1.04214	0.936486	0.00292887	-0.959605	0.392494	0.00282498	-0.925567	0.378572
0	-13	Box-196	0	151.597	4368.05	533.645	0.00635026	-0.1	0.0442877	0.000367843	13.3024	0.680623	13.3024	0	0	0.923722	0.818063	0.0531778	-0.837654	0.370954	0.0579494	-0.912816	0.404239
0	-13	Box-195	0	160.455	4272.05	574.194	0.0124526	-0.1	0.0405872	0.000365333	13.7335	0.731839	13.7335	0	2.36578e-7	0.832894	0.727236	0.0946981	-0.76047	0.308653	0.114624	-0.920482	0.373597
0	-13	Box-194	0	173.69	4176.05	617.613	0.0157784	-0.1	0.0535172	0.000385672	14.0911	0.778545	14.0911	0	0	0.764843	0.659185	0.104376	-0.66151	0.354022	0.137788	-0.873269	0.46735
0	-13	Box-193	0	190.213	4080.05	669.636	0.0185121	-0.1	0.0538781	0.000388472	14.4634	0.832241	14.4634	0	1.78945e-7	0.690568	0.584909	0.10977	-0.592963	0.319477	0.16085	-0.868891	0.468141
0	-13	Box-192	0	209.372	3984.05	723.495	0.0239619	-0.1	0.0609475	0.000404626	14.8411	0.892427	14.8411	0	0	0.621138	0.515479	0.122698	-0.512052	0.312083	0.200458	-0.836571	0.509869
0	-13	Box-191	0	230.058	3888.05	788.919	0.0169983	-0.1	0.0741167	0.000426971	15.2413	0.962967	15.2413	0	7.60681e-8	0.551154	0.445495	0.0731922	-0.430584	0.319135	0.135308	-0.796005	0.589973
0	-13	Box-190	0	243.721	3792.05	861.938	0.00854707	-0.1	0.076608	0.000432419	15.6554	1.04854	15.6554	0	2.45454e-8	0.466158	0.3605	0.0307347	-0.359593	0.275477	0.0676936	-0.79201	0.606743
0	-13	Box-189	0	251.617	3696.05	942.111	0.00632888	-0.1	0.0947668	0.000479332	16.0878	1.15686	16.0878	0	0	0.376224	0.270566	0.0165699	-0.261814	0.248113	0.0458894	-0.725079	0.687135
0	-13	Box-188	0	262.073	3600.05	1041.54	0.0158741	-0.1	0.100309	0.000512596	16.5763	1.31186	16.5763	0	0	0.282623	0.176965	0.0291821	-0.183916	0.184487	0.111327	-0.701621	0.7038
0	-13	Box-187	0	276.173	3504.05	1139.21	0.015645	-0.1	0.109493	0.000604008	17.0963	1.55019	17.0963	0	3.23184e-8	0.186235	0.0805766	0.0160911	-0.102852	0.112616	0.104923	-0.67065	0.734316
5	-13	Box-224	0	0.245906	7056.05	0.305426	0.000410097	-0.1	-0.000229982	0.000333769	3.98524	0.135654	3.98524	0	0	3.04073	2.93507	0.0124623	-3.03886	-0.00698885	0.00410093	-0.999989	-0.0022998
5	-13	Box-223	0	0.41505	6960.05	-0.11898	0.000673324	-0.1	-0.000671965	0.000333789	4.30566	0.146882	4.30566	0	0	2.97946	2.87381	0.0200479	-2.97746	-0.0200075	0.00673294	-0.999955	-0.00671935
5	-13	Box-222	0	1.27108	6864.05	-0.426024	0.00137004	-0.1	0.000896862	0.000333837	4.62612	0.158491	4.62612	0	5.83802e-8	2.85631	2.75066	0.0391007	-2.85398	0.0255962	0.0136986	-0.999866	0.00896742
5	-13	Box-221	0	2.31996	6768.05	1.30876	0.00061677	-0.1	0.00209586	0.000333884	4.94664	0.170461	4.94664	0	0	2.7867	2.68104	0.0171711	-2.78403	0.0583495	0.00616623	-0.999761	0.0209536
5	-13	Box-220	0	2.92709	6672.05	3.41102	0.00171558	-0.1	0.00178365	0.000333917	5.26719	0.182716	5.26719	0	0	2.72512	2.61946	0.0467022	-2.72223	0.0485551	0.0171506	-0.999694	0.017831
5	-13	Box-219	0	4.57639	6576.05	5.78281	0.00131028	-0.1	0.00334306	0.000334042	5.58782	0.195255	5.58782	0	0	2.66268	2.55702	0.0348386	-2.65887	0.0888874	0.0130944	-0.999356	0.033409
5	-13	Box-218	0	5.61147	6480.05	9.6906	0.000586947	-0.1	0.00511904	0.000334285	5.90859	0.208131	5.90859	0	6.70403e-8	2.5925	2.48685	0.0151838	-2.58692	0.132425	0.00586169	-0.998675	0.0511226
5	-13	Box-217	0	5.70537	6384.05	14.8757	-0.000671673	-0.1	0.00590556	0.000334459	6.22956	0.22151	6.22956	0	0	2.46898	2.36332	-0.0165391	-2.46237	0.145417	-0.0067049	-0.998238	0.0589516
5	-13	Box-216	0	4.77287	6288.05	20.8953	-0.000945842	-0.1	0.0069062	0.000334701	6.55073	0.235453	6.55073	0	0	2.39104	2.28538	-0.0225386	-2.38292	0.164569	-0.00943552	-0.997579	0.0688948
5	-13	Box-215	0	3.9053	6192.05	27.7464	-0.00169648	-0.1	0.00744661	0.000334884	6.87211	0.249837	6.87211	0	0	2.31684	2.21118	-0.0391498	-2.30771	0.171846	-0.0169155	-0.997096	0.0742499
5	-13	Box-214	0	2.68735	6096.05	35.3247	-0.00126588	-0.1	0.00809333	0.000335051	7.1937	0.264682	7.1937	0	1.33787e-7	2.24956	2.1439	-0.0283503	-2.23957	0.181256	-0.0126166	-0.996662	0.0806631
5	-13	Box-213	0	1.14323	6000.05	44.0324	-0.00173922	-0.1	0.0100094	0.000335674	7.51566	0.279981	7.51566	0	0	2.18573	2.08007	-0.0377758	-2.172	0.217404	-0.0173031	-0.994879	0.0995814
5	-13	Box-212	0	-0.472672	5904.05	55.0081	-0.00163603	-0.1	0.0133981	0.000337009	7.83843	0.295761	7.83843	0	0	2.11615	2.01049	-0.0342669	-2.09451	0.280624	-0.0162133	-0.991013	0.132777
5	-13	Box-211	0	-2.80199	5808.05	69.4289	-0.00282705	-0.1	0.0164461	0.000338632	8.16279	0.31222	8.16279	0	7.03883e-8	2.03818	1.93252	-0.0567581	-2.00768	0.330186	-0.0278849	-0.986361	0.162218
5	-13	Box-210	0	-5.11013	5712.05	85.5801	-0.00163955	-0.1	0.0174044	0.000339123	8.48806	0.32942	8.48806	0	1.23537e-8	1.94565	1.83999	-0.0313769	-1.91375	0.333078	-0.0161506	-0.985061	0.171444
5	-13	Box-209	0	-6.94527	5616.05	101.941	-0.00181693	-0.1	0.0160301	0.000338416	8.81346	0.347349	8.81346	0	0	1.8734	1.76774	-0.0335504	-1.84654	0.296003	-0.0179374	-0.987235	0.158255
5	-13	Box-208	0	-9.51421	5520.05	119.04	-0.00438636	-0.1	0.0198219	0.000340974	9.13944	0.366237	9.13944	0	1.06671e-7	1.77394	1.66828	-0.0761205	-1.73539	0.343987	-0.0429867	-0.980008	0.194256
5	-13	Box-207	0	-13.5555	5424.05	138.289	-0.00362341	-0.1	0.0203421	0.000341277	9.46692	0.386205	9.46692	0	0	1.69191	1.58625	-0.0599196	-1.65368	0.336393	-0.0354846	-0.979314	0.199213
5	-13	Box-206	0	-17.1501	5328.05	158.62	-0.00410948	-0.1	0.0220849	0.000342599	9.79513	0.406885	9.79513	0	0	1.62865	1.52299	-0.0651641	-1.5857	0.3502	-0.0400956	-0.975685	0.215479
5	-13	Box-205	0	-21.1411	5232.05	180.739	-0.00432274	-0.1	0.0236153	0.000343844	10.1247	0.42875	10.1247	0	0	1.54852	1.44286	-0.0649372	-1.50222	0.354754	-0.0420331	-0.97237	0.229628
