eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz1	-13	Box-224	0	-0.0769551	7056.05	0.313529	0.000175551	-0.1	0.0003389	0.000333595	3.98326	0.0519427	3.98326	0	0	8.0297	7.92404	0.0140949	-8.02894	0.0272101	0.00175549	-0.999993	0.00338898
1	-13	Box-223	0	0.0791217	6960.05	0.891993	0.00014376	-0.1	0.000822872	0.000333605	4.30352	0.0561695	4.30352	0	0	7.96624	7.86058	0.0114509	-7.96526	0.0655439	0.00143755	-0.999965	0.00822843
1	-13	Box-222	0	0.127228	6864.05	1.98937	-0.000140609	-0.1	0.00152268	0.000333633	4.62379	0.0604311	4.62379	0	0	7.89885	7.79319	-0.0111042	-7.89722	0.120249	-0.00140593	-0.999883	0.015225
1	-13	Box-221	0	-0.10814	6768.05	3.44909	-0.000285031	-0.1	0.00138615	0.000333628	4.94408	0.0647303	4.94408	0	0	7.82656	7.7209	-0.0223039	-7.82506	0.108467	-0.00285003	-0.9999	0.0138601
1	-13	Box-220	0	0.0365847	6672.05	4.94149	0.000252303	-0.1	0.00158344	0.000333638	5.26437	0.069073	5.26437	0	5.21519e-08	7.75135	7.64569	0.0195526	-7.74964	0.122711	0.00252271	-0.999871	0.0158324
1	-13	Box-219	0	0.42399	6576.05	6.68049	0.000570642	-0.1	0.00204794	0.000333671	5.58468	0.0734558	5.58468	0	0	7.68312	7.57746	0.0438291	-7.68065	0.157295	0.00570513	-0.999774	0.0204748
1	-13	Box-218	0	1.39299	6480.05	8.83197	0.00158068	-0.1	0.0025212	0.000333744	5.90503	0.0778803	5.90503	0	5.59402e-08	7.6043	7.49864	0.120135	-7.6002	0.191616	0.0157998	-0.999558	0.0252008
1	-13	Box-217	0	2.97979	6384.05	11.6143	0.00157133	-0.1	0.00341202	0.000333832	6.22546	0.0823505	6.22546	0	0	7.53155	7.42589	0.11825	-7.5255	0.256772	0.0157022	-0.999295	0.0340961
1	-13	Box-216	0	4.36947	6288.05	15.0728	0.0013244	-0.1	0.00381526	0.00033387	6.54596	0.0868647	6.54596	0	0	7.45418	7.34853	0.0986326	-7.44736	0.284136	0.0132332	-0.999185	0.0381215
1	-13	Box-215	0	5.61135	6192.05	18.921	0.00117815	-0.1	0.00427329	0.000333926	6.8665	0.0914156	6.8665	0	0	7.39571	7.29005	0.087038	-7.3877	0.315697	0.0117699	-0.999019	0.0426909
1	-13	Box-214	0	6.3991	6096.05	23.2238	7.57229e-06	-0.1	0.00457391	0.000333948	7.18709	0.0960117	7.18709	0	0	7.32252	7.21686	0.000553845	-7.31411	0.334541	7.56438e-05	-0.998956	0.0456913
1	-13	Box-213	0	6.3303	6000.05	27.8723	-0.000135395	-0.1	0.00543431	0.000334092	7.50772	0.100673	7.50772	0	0	7.20827	7.10261	-0.00974418	-7.19687	0.3911	-0.00135195	-0.998526	0.054263
1	-13	Box-212	0	6.05441	5904.05	33.2754	-0.000596559	-0.1	0.0057782	0.000334163	7.82849	0.105392	7.82849	0	1.64768e-07	7.13931	7.03365	-0.0425138	-7.12651	0.411784	-0.00595555	-0.998317	0.0576847
1	-13	Box-211	0	5.50731	5808.05	38.8704	-0.000591866	-0.1	0.00556247	0.000334123	8.14929	0.110157	8.14929	0	0	7.0708	6.96514	-0.0417797	-7.05898	0.392653	-0.00590942	-0.998439	0.0555378
1	-13	Box-210	0	4.89755	5712.05	44.4192	-0.00063316	-0.1	0.00591898	0.000334193	8.47009	0.114966	8.47009	0	4.06469e-08	7.00636	6.9007	-0.044278	-6.99318	0.413925	-0.00632041	-0.998233	0.0590852
1	-13	Box-209	0	4.37161	5616.05	50.5305	-0.000399811	-0.1	0.00678349	0.000334372	8.79101	0.119827	8.79101	0	0	6.93109	6.82543	-0.0276443	-6.91434	0.469033	-0.00398891	-0.997699	0.0676788
1	-13	Box-208	0	4.33841	5520.05	57.3945	0.0002518	-0.1	0.00762063	0.000334572	9.11209	0.124743	9.11209	0	1.03212e-07	6.86344	6.75778	0.0172301	-6.84276	0.521461	0.00251071	-0.997106	0.0759857
1	-13	Box-207	0	4.68222	5424.05	65.0262	0.000562568	-0.1	0.00826182	0.000334746	9.43336	0.129708	9.43336	0	0	6.7941	6.68844	0.0380855	-6.77011	0.559338	0.00560634	-0.996589	0.082337
1	-13	Box-206	0	5.13006	5328.05	73.179	0.000561074	-0.1	0.00900798	0.000334963	9.75478	0.134772	9.75478	0	0	6.61845	6.51279	0.0369794	-6.59082	0.5937	0.00558803	-0.995952	0.0897152
1	-13	Box-205	0	5.7242	5232.05	82.1072	0.00079416	-0.1	0.00979452	0.000335214	10.0764	0.139923	10.0764	0	0	6.55754	6.45188	0.051821	-6.52526	0.639118	0.00790353	-0.995207	0.0974757
1	-13	Box-204	0	6.11436	5136.05	91.9519	2.18622e-05	-0.1	0.0109638	0.000335608	10.3984	0.145143	10.3984	0	0	6.47154	6.36588	0.00140621	-6.43213	0.705208	0.00021732	-0.994043	0.108985
1	-13	Box-203	0	6.15425	5040.05	102.695	-9.30743e-05	-0.1	0.0114567	0.000335792	10.7206	0.150434	10.7206	0	3.20689e-08	6.39358	6.28792	-0.00591129	-6.35115	0.727633	-0.000924694	-0.993501	0.113822
1	-13	Box-202	0	6.08854	4944.05	113.945	0.000300884	-0.1	0.0118512	0.000335947	11.0431	0.155785	11.0431	0	0	6.32763	6.22197	0.0189038	-6.28276	0.744581	0.00298792	-0.993046	0.117688
1	-13	Box-201	0	6.50067	4848.05	125.635	0.000504833	-0.1	0.0124837	0.000336205	11.3657	0.161199	11.3657	0	2.7943e-08	6.25854	6.15288	0.0313469	-6.20937	0.775158	0.00500938	-0.992285	0.123874
1	-13	Box-200	0	7.13723	4752.05	137.881	0.000921282	-0.1	0.0132211	0.00033653	11.6886	0.166673	11.6886	0	0	6.19166	6.086	0.0565524	-6.1371	0.811379	0.00913498	-0.991332	0.131063
1	-13	Box-199	0	8.22756	4656.05	150.559	0.00170476	-0.1	0.0132998	0.000336599	12.0117	0.172205	12.0117	0	0	6.1318	6.02614	0.10359	-6.07651	0.808161	0.0168964	-0.99113	0.131818
1	-13	Box-198	0	10.0256	4560.05	163.656	0.00199401	-0.1	0.0137088	0.000336801	12.335	0.177801	12.335	0	1.72561e-08	6.06357	5.95792	0.119747	-6.00531	0.823254	0.0197515	-0.990541	0.135791
1	-13	Box-197	0	11.8545	4464.05	177.246	0.00164666	-0.1	0.0146129	0.000337204	12.6585	0.183466	12.6585	0	0	5.99373	5.88807	0.0976312	-5.92904	0.866402	0.0162914	-0.98936	0.144574
1	-13	Box-196	0	13.4403	4368.05	191.553	0.00175852	-0.1	0.0154856	0.000337645	12.9824	0.18921	12.9824	0	0	5.91034	5.80468	0.102679	-5.8389	0.904191	0.0173755	-0.988072	0.153009
1	-13	Box-195	0	15.0958	4272.05	206.596	0.0016161	-0.1	0.0156684	0.000337732	13.3066	0.195034	13.3066	0	4.72371e-08	5.84382	5.73816	0.0932767	-5.7717	0.904333	0.0159642	-0.987821	0.154776
1	-13	Box-194	0	16.7302	4176.05	221.384	0.00142939	-0.1	0.0152639	0.000337518	13.6307	0.200923	13.6307	0	0	5.77143	5.66577	0.0815262	-5.70382	0.870643	0.0141282	-0.988451	0.150879
1	-13	Box-193	0	18.08	4080.05	236.122	0.00164794	-0.1	0.0150424	0.000337419	13.9548	0.20688	13.9548	0	0	5.70574	5.60008	0.0929527	-5.64055	0.848473	0.0162939	-0.988744	0.148731
1	-13	Box-192	0	19.9882	3984.05	250.688	0.00261883	-0.1	0.0152273	0.000337581	14.2788	0.212904	14.2788	0	0	5.64082	5.53516	0.145966	-5.57369	0.84872	0.0258812	-0.988273	0.150487
1	-13	Box-191	0	22.3985	3888.05	265.86	0.00282915	-0.1	0.0161385	0.000338073	14.6031	0.219023	14.6031	0	2.50858e-08	5.5544	5.44874	0.155046	-5.48032	0.88444	0.0279192	-0.986842	0.159261
1	-13	Box-190	0	25.2428	3792.05	281.661	0.00297765	-0.1	0.0170537	0.000338588	14.9278	0.225228	14.9278	0	0	5.49109	5.38544	0.161083	-5.40961	0.922539	0.0293408	-0.985344	0.168037
1	-13	Box-189	0	28.1776	3696.05	298.44	0.00327239	-0.1	0.0181353	0.000339245	15.2531	0.231512	15.2531	0	0	5.42867	5.32301	0.174661	-5.33776	0.968022	0.03218	-0.983441	0.17835
1	-13	Box-188	0	31.4077	3600.05	315.864	0.00359996	-0.1	0.0180202	0.000339217	15.5788	0.237925	15.5788	0	0	5.31059	5.20493	0.187993	-5.22209	0.94103	0.0354067	-0.983532	0.177234
1	-13	Box-187	0	34.9529	3504.05	333.171	0.0039109	-0.1	0.0177296	0.000339086	15.9045	0.244434	15.9045	0	0	5.24154	5.13588	0.201653	-5.15618	0.91417	0.03848	-0.983915	0.174444
1	-13	Box-186	0	38.4654	3408.05	350.338	0.00311775	-0.1	0.0179512	0.000339126	16.2301	0.251028	16.2301	0	0	5.17706	5.07141	0.158761	-5.09216	0.914102	0.0306725	-0.983804	0.176604
1	-13	Box-185	0	41.2998	3312.05	367.963	0.00244139	-0.1	0.0189417	0.000339665	16.5559	0.257705	16.5559	0	0	5.11494	5.00928	0.122632	-5.02306	0.951454	0.0239804	-0.982247	0.186054
1	-13	Box-184	0	43.4735	3216.05	386.346	0.00201856	-0.1	0.0196069	0.000340056	16.882	0.264471	16.882	0	0	5.05227	4.94661	0.100036	-4.95582	0.971679	0.0198045	-0.981123	0.192367
1	-13	Box-183	0	45.4753	3120.05	405.206	0.00218229	-0.1	0.0196478	0.000340097	17.2085	0.271361	17.2085	0	0	4.9589	4.85324	0.106139	-4.86365	0.9556	0.0214086	-0.981015	0.192748
1	-13	Box-182	0	48.1	3024.05	424.466	0.00369311	-0.1	0.0203459	0.000340701	17.5353	0.278369	17.5353	0	0	4.88791	4.78225	0.176735	-4.78552	0.973659	0.036166	-0.979282	0.199244
1	-13	Box-181	0	52.0024	2928.05	444.5	0.00468181	-0.1	0.0217555	0.000341806	17.8628	0.285497	17.8628	0	0	4.81453	4.70887	0.219972	-4.69843	1.02217	0.0457002	-0.976122	0.212361
1	-13	Box-180	0	56.7647	2832.05	465.492	0.00514465	-0.1	0.0221561	0.000342169	18.1911	0.292754	18.1911	0	5.58184e-08	4.72961	4.62395	0.237203	-4.61066	1.02154	0.0501652	-0.975094	0.216043
1	-13	Box-179	0	61.7621	2736.05	486.793	0.00545834	-0.1	0.0221312	0.000342208	18.5196	0.300134	18.5196	0	3.9984e-08	4.66407	4.55841	0.24815	-4.54626	1.00614	0.0532184	-0.974991	0.215777
1	-13	Box-178	0	67.1319	2640.05	508.173	0.00598272	-0.1	0.0221511	0.000342323	18.8482	0.307622	18.8482	0	0	4.58519	4.47953	0.2673	-4.46787	0.989683	0.0583119	-0.974673	0.215901
1	-13	Box-177	0	72.9696	2544.05	529.587	0.00612183	-0.1	0.0224362	0.00034256	19.177	0.315247	19.177	0	0	4.51202	4.40637	0.268965	-4.39354	0.985742	0.0596271	-0.974007	0.21853
1	-13	Box-176	0	79.1896	2448.05	552.086	0.00686199	-0.1	0.0245261	0.00034431	19.5066	0.323025	19.5066	0	0	4.43362	4.32796	0.29474	-4.29525	1.05346	0.0664973	-0.969066	0.237674
1	-13	Box-175	0	85.64	2352.05	575.464	0.00633709	-0.1	0.0239966	0.000343785	19.837	0.330937	19.837	0	2.53899e-08	4.37142	4.26576	0.268785	-4.24146	1.01781	0.0615048	-0.970554	0.2329
1	-13	Box-174	0	91.9917	2256.05	599.341	0.00723446	-0.1	0.0260039	0.000345608	20.1678	0.339008	20.1678	0	0	4.25816	4.15251	0.29732	-4.10978	1.0687	0.069845	-0.96545	0.251055
1	-13	Box-173	0	98.7366	2160.05	625.075	0.00689684	-0.1	0.0277328	0.000347029	20.5002	0.347332	20.5002	0	0	4.17204	4.06638	0.276575	-4.01017	1.11213	0.0663137	-0.961509	0.266653
1	-13	Box-172	0	105.407	2064.05	652.253	0.0071206	-0.1	0.0288889	0.000348131	20.8338	0.355832	20.8338	0	0	4.10792	4.00226	0.280286	-3.93602	1.13709	0.0682533	-0.958473	0.276896
1	-13	Box-171	0	112.477	1968.05	680.601	0.00733818	-0.1	0.0305769	0.000349787	21.1687	0.364507	21.1687	0	0	4.03674	3.93109	0.282485	-3.84953	1.17706	0.0700025	-0.953949	0.291688
1	-13	Box-170	0	119.903	1872.05	710.427	0.00838503	-0.1	0.031814	0.00035128	21.505	0.373397	21.505	0	0	3.94148	3.83582	0.313827	-3.7427	1.1907	0.0796502	-0.94991	0.302204
1	-13	Box-169	0	128.19	1776.05	741.38	0.00945063	-0.1	0.0323756	0.000352156	21.8428	0.382496	21.8428	0	0	3.87652	3.77087	0.347015	-3.67187	1.18879	0.0895502	-0.947559	0.306778
1	-13	Box-168	0	137.417	1680.05	772.983	0.00964695	-0.1	0.0328646	0.000352723	22.1814	0.391778	22.1814	0	0	3.81091	3.70526	0.347668	-3.60391	1.18441	0.0912646	-0.946046	0.310914
1	-13	Box-167	0	146.965	1584.05	804.656	0.0102701	-0.1	0.0332794	0.000353359	22.5203	0.401263	22.5203	0	0	3.71868	3.61302	0.360519	-3.51037	1.16823	0.0969873	-0.944364	0.314278
1	-13	Box-166	0	156.07	1488.05	837.111	0.00781534	-0.1	0.0344072	0.000353869	22.8598	0.411039	22.8598	0	0	3.61857	3.51291	0.266576	-3.41093	1.17361	0.0737004	-0.943021	0.324467
1	-13	Box-165	0	163.402	1392.05	870.307	0.00721956	-0.1	0.0350811	0.000354476	23.1997	0.421084	23.1997	0	0	3.49524	3.38959	0.237455	-3.28905	1.15383	0.0679676	-0.941438	0.330266
1	-13	Box-164	0	170.749	1296.05	904.773	0.00804189	-0.1	0.0368466	0.000356669	23.5409	0.431513	23.5409	0	0	3.41466	3.309	0.256815	-3.19346	1.17668	0.0752455	-0.935669	0.344762
1	-13	Box-163	0	178.598	1200.05	941.238	0.00816664	-0.1	0.0398485	0.000360283	23.8847	0.442213	23.8847	0	0	3.35177	3.24611	0.253427	-3.1032	1.23658	0.0756475	-0.926299	0.369116
1	-13	Box-162	0	185.705	1104.05	979.986	0.00687484	-0.1	0.0413162	0.000361832	24.231	0.453256	24.231	0	0	3.25315	3.14749	0.206176	-2.999	1.23907	0.0634109	-0.922363	0.381085
1	-13	Box-161	0	192.549	1008.05	1020.34	0.00807804	-0.1	0.0429855	0.00036428	24.5793	0.464718	24.5793	0	0	3.14785	3.0422	0.232844	-2.88243	1.23903	0.0740109	-0.916198	0.393832
1	-13	Box-160	0	200.275	912.05	1062.26	0.00785609	-0.1	0.044331	0.000366027	24.9299	0.476579	24.9299	0	5.66567e-08	3.0791	2.97344	0.220443	-2.80601	1.24393	0.0716355	-0.911847	0.404231
1	-13	Box-159	0	207.719	816.05	1105.41	0.00776559	-0.1	0.0458544	0.000368105	25.2821	0.488844	25.2821	0	0	2.97917	2.87351	0.209641	-2.69962	1.23789	0.0704134	-0.906736	0.415778
1	-13	Box-158	0	215.24	720.05	1150.31	0.00842907	-0.1	0.0479745	0.000371277	25.6367	0.501542	25.6367	0	0	2.90049	2.79484	0.219651	-2.60587	1.25015	0.0757791	-0.89902	0.4313
1	-13	Box-157	0	223.405	624.05	1196.38	0.00854922	-0.1	0.0476401	0.000370844	25.9932	0.514718	25.9932	0	0	2.81068	2.70503	0.216136	-2.52814	1.20441	0.0769524	-0.90011	0.428813
1	-13	Box-156	0	231.035	528.05	1242	0.00688645	-0.1	0.0468288	0.000369317	26.3489	0.528233	26.3489	0	0	2.74044	2.63478	0.17045	-2.47514	1.15908	0.0622441	-0.903864	0.423269
1	-13	Box-155	0	237.443	432.05	1287.12	0.00659228	-0.1	0.0469354	0.000369424	26.7036	0.542055	26.7036	0	0	2.66406	2.55841	0.158575	-2.40546	1.12901	0.0595706	-0.903641	0.424128
1	-13	Box-154	0	242.669	336.05	1332.62	0.00421876	-0.1	0.0484615	0.000371245	27.0587	0.556299	27.0587	0	0	2.59056	2.4849	0.0981731	-2.3276	1.12805	0.037928	-0.89924	0.435809
1	-13	Box-153	0	246.818	240.05	1379.39	0.0041297	-0.1	0.048889	0.000371878	27.4155	0.57105	27.4155	0	0	2.51312	2.40746	0.0930917	-2.2542	1.10206	0.037075	-0.897766	0.438909
1	-13	Box-152	0	251.082	144.05	1427.27	0.00486143	-0.1	0.0514336	0.000375802	27.774	0.586309	27.774	0	7.67221e-08	2.43888	2.33322	0.105238	-2.16476	1.11341	0.0431909	-0.88844	0.456957
1	-13	Box-002	0	255.207	48.05	1477.49	0.00375803	-0.1	0.0537356	0.000379258	28.136	0.602119	28.136	0	0	2.36722	2.26156	0.0782425	-2.08201	1.11878	0.0330855	-0.880395	0.473086
1	-13	Box-225	0	259.378	-47.95	1530.94	0.00507563	-0.1	0.0585611	0.000387333	28.5032	0.618714	28.5032	0	0	2.29469	2.18903	0.100302	-1.97614	1.15725	0.0437568	-0.862096	0.504853
1	-13	Box-226	0	264.468	-143.95	1587.51	0.00603059	-0.1	0.0588992	0.000388085	28.8757	0.636092	28.8757	0	0	2.21954	2.11388	0.115052	-1.90772	1.12363	0.0518946	-0.860488	0.506821
1	-13	Box-227	0	270.084	-239.95	1644.69	0.00581306	-0.1	0.0599946	0.000389956	29.2493	0.65425	29.2493	0	0	2.12334	2.01768	0.105582	-1.81628	1.08967	0.049786	-0.85645	0.513824
1	-13	Box-228	0	276.098	-335.95	1703.05	0.00678417	-0.1	0.0615144	0.000392804	29.6251	0.673282	29.6251	0	1.67306e-08	2.03788	1.93223	0.117403	-1.73055	1.06454	0.0576879	-0.850331	0.523076
1	-13	Box-229	0	282.108	-431.95	1761.04	0.00536947	-0.1	0.0590151	0.000388296	30.0003	0.693053	30.0003	0	0	1.9629	1.85724	0.090541	-1.68622	0.995124	0.0461931	-0.860293	0.507703
1	-13	Box-230	0	287.757	-527.95	1817.52	0.00720836	-0.1	0.0576169	0.00038633	30.3729	0.713451	30.3729	0	0	1.88168	1.77603	0.117113	-1.62468	0.936091	0.0623367	-0.864783	0.498261
1	-13	Box-231	0	294.719	-623.95	1874.7	0.00710582	-0.1	0.0605647	0.000391361	30.7469	0.734832	30.7469	0	0	1.80758	1.70192	0.109475	-1.54064	0.933082	0.060668	-0.853779	0.517089
1	-13	Box-232	0	301.721	-719.95	1933.86	0.00790614	-0.1	0.06251	0.000394982	31.1245	0.757073	31.1245	0	6.55951e-08	1.74253	1.63687	0.116345	-1.47157	0.91988	0.0668908	-0.846061	0.528872
1	-13	Box-233	0	309.238	-815.95	1994.48	0.00743245	-0.1	0.0644698	0.000398484	31.5048	0.780897	31.5048	0	1.16098e-07	1.63454	1.52888	0.101694	-1.36825	0.882107	0.0623463	-0.838839	0.540798
1	-13	Box-234	0	316.396	-911.95	2058.6	0.00761951	-0.1	0.0688256	0.000406679	31.8915	0.806527	31.8915	0	0	1.54777	1.44211	0.0967298	-1.2695	0.873742	0.0626425	-0.822133	0.565838
1	-13	Box-235	0	324.366	-1007.95	2127.01	0.00828614	-0.1	0.0742783	0.000417521	32.2866	0.834124	32.2866	0	0	1.46487	1.35922	0.0969736	-1.17031	0.869287	0.0663722	-0.801002	0.594971
1	-13	Box-236	0	331.618	-1103.95	2198.99	0.00570874	-0.1	0.0759149	0.000420477	32.6887	0.863909	32.6887	0	4.77045e-08	1.37113	1.26547	0.0620949	-1.08772	0.825739	0.0454225	-0.795666	0.60403
1	-13	Box-237	0	335.271	-1199.95	2273.46	0.00183666	-0.1	0.0783305	0.00042528	33.0956	0.896682	33.0956	0	6.57457e-08	1.25028	1.14462	0.0180111	-0.980642	0.768142	0.0144574	-0.787157	0.616584
1	-13	Box-238	0	336.858	-1295.95	2350.95	0.0013562	-0.1	0.0854692	0.000440653	33.5088	0.932789	33.5088	0	6.10425e-08	1.1601	1.05444	0.011908	-0.878175	0.750561	0.0103075	-0.76014	0.649678
1	-13	Box-239	0	338.79	-1391.95	2437.21	0.0028275	-0.1	0.092383	0.000456529	33.9414	0.97403	33.9414	0	7.88856e-08	1.05177	0.946115	0.0217288	-0.768483	0.709948	0.0207643	-0.734369	0.678433
1	-13	Box-240	0	341.773	-1487.95	2527.43	0.00387085	-0.1	0.0971488	0.000468271	34.3835	1.02088	34.3835	0	0	0.929472	0.823814	0.0256287	-0.662095	0.643217	0.0277533	-0.716982	0.696539
1	-13	Box-241	0	348.953	-1583.95	2628.41	0.0110904	-0.1	0.114417	0.000512304	34.8526	1.07667	34.8526	0	0	0.839177	0.733519	0.0605976	-0.546395	0.625169	0.0727899	-0.65633	0.750954
1	-13	Box-242	0	359.093	-1679.95	2740.34	0.0107623	-0.1	0.119244	0.000525784	35.3503	1.14321	35.3503	0	0	0.736905	0.631246	0.0503141	-0.467504	0.557471	0.0689904	-0.641039	0.764401
1	-13	Box-243	0	370.551	-1775.95	2861.8	0.0142861	-0.1	0.132941	0.000565108	35.8747	1.22432	35.8747	0	0	0.623571	0.517913	0.0525834	-0.368074	0.48932	0.0855635	-0.598927	0.796219
1	-13	Box-244	0	392.662	-1871.95	3035.95	0.0423139	-0.1	0.238833	0.000896382	36.5589	1.35593	36.5589	0	3.37583e-08	0.48824	0.382581	0.0768789	-0.181687	0.433928	0.161283	-0.381159	0.910333
1	-13	Box-245	0	464.777	-1967.95	3369.63	0.0638113	-0.1	0.289544	0.00123309	37.8401	1.79939	37.8401	0	3.0977e-08	0.198439	0.0927808	0.0342555	-0.0536891	0.15543	0.203936	-0.319632	0.925335
0	-13	Box-224	0	-0.0126229	7056.05	0.263056	-0.000230738	-0.1	0.000334552	0.000333596	3.98326	0.0519381	3.98326	0	1.50827e-07	8.03765	7.93199	-0.0185442	-8.03689	0.0268875	-0.00230737	-0.999992	0.00334549
0	-13	Box-223	0	-0.241547	6960.05	0.921594	-0.000470628	-0.1	0.000991168	0.000333614	4.30352	0.0561635	4.30352	0	2.79373e-08	7.97015	7.86449	-0.0375042	-7.96897	0.0789859	-0.00470599	-0.99994	0.00991109
