eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-0.0701463	7056.05	0.237411	-0.000364884	-0.1	0.00103217	0.000333786	3.98524	0.135679	3.98524	0	0	3.04029	2.93463	-0.0110862	-3.03827	0.0313602	-0.00364862	-0.99994	0.0103211
0	-13	Box-223	0	-0.713665	6960.05	1.89499	-0.0012926	-0.1	0.00238676	0.000333899	4.30572	0.146941	4.30572	0	0	2.96438	2.85872	-0.0382792	-2.9614	0.0706814	-0.0129213	-0.999632	0.0238588
0	-13	Box-222	0	-1.53724	6864.05	4.53556	1.56366e-05	-0.1	0.00337137	0.000333975	4.62629	0.15847	4.62629	0	0	2.90221	2.79655	0.00045325	-2.89864	0.0977239	0.000156278	-0.999432	0.0336946
0	-13	Box-221	0	-1.1463	6768.05	8.44666	0.000291109	-0.1	0.00453971	0.000334141	4.94701	0.170245	4.94701	0	0	2.83616	2.7305	0.00823858	-2.83126	0.128543	0.00290686	-0.998967	0.0453545
0	-13	Box-220	0	-0.834629	6672.05	13.4669	0.000422314	-0.1	0.00629492	0.00033447	5.2679	0.182283	5.2679	0	0	2.77471	2.66905	0.0116862	-2.76719	0.174192	0.00421476	-0.998016	0.0628243
0	-13	Box-219	0	-0.977843	6576.05	19.793	-0.000767339	-0.1	0.00668401	0.000334573	5.58906	0.194643	5.58906	0	0	2.70619	2.60053	-0.020703	-2.69803	0.180336	-0.00765609	-0.997744	0.0666893
0	-13	Box-218	0	-1.6091	6480.05	26.4566	-0.000308376	-0.1	0.00744608	0.000334756	5.91031	0.207284	5.91031	0	0	2.64742	2.54176	-0.00813494	-2.638	0.196427	-0.00307523	-0.997235	0.0742548
0	-13	Box-217	0	-1.95583	6384.05	33.4938	-0.000817717	-0.1	0.00664045	0.000334599	6.23166	0.220342	6.23166	0	0	2.54214	2.43649	-0.0207233	-2.53428	0.168288	-0.00815893	-0.997769	0.0662564
0	-13	Box-216	0	-2.68553	6288.05	40.4131	-0.00119968	-0.1	0.00738074	0.000334823	6.55302	0.233992	6.55302	0	0	2.3878	2.28214	-0.0285383	-2.37882	0.175574	-0.0119634	-0.997216	0.073602
0	-13	Box-215	0	-4.53171	6192.05	48.4462	-0.00384291	-0.1	0.00977511	0.000335746	6.87478	0.248353	6.87478	0	0	2.32444	2.21878	-0.0887457	-2.30934	0.22574	-0.0382189	-0.994529	0.0972163
0	-13	Box-214	0	-8.3057	6096.05	58.3025	-0.00455125	-0.1	0.0110088	0.00033629	7.19727	0.263155	7.19727	0	0	2.26038	2.15472	-0.102041	-2.24205	0.246824	-0.045193	-0.992979	0.109315
0	-13	Box-213	0	-12.512	6000.05	69.145	-0.00389335	-0.1	0.0112133	0.000336294	7.5202	0.278359	7.5202	0	0	2.20086	2.0952	-0.0849918	-2.183	0.244787	-0.0386621	-0.993029	0.111351
0	-13	Box-212	0	-16.0936	5904.05	81.0198	-0.0041071	-0.1	0.0138952	0.000337461	7.84348	0.294051	7.84348	0	2.27147e-08	2.13612	2.03046	-0.0867197	-2.11146	0.29339	-0.0406466	-0.989665	0.137516
0	-13	Box-211	0	-20.1202	5808.05	94.7647	-0.00451199	-0.1	0.014225	0.000337695	8.16765	0.31018	8.16765	0	8.77742e-09	2.07733	1.97168	-0.0925826	-2.05192	0.291887	-0.0446257	-0.989047	0.140692
0	-13	Box-210	0	-23.7868	5712.05	109.447	-0.00292405	-0.1	0.0162979	0.000338575	8.49228	0.326934	8.49228	0	0	2.0089	1.90324	-0.0578718	-1.97917	0.322564	-0.0288477	-0.986567	0.16079
0	-13	Box-209	0	-25.9962	5616.05	125.572	-0.00158096	-0.1	0.0175106	0.000339184	8.81754	0.344299	8.81754	0	0	1.94043	1.83477	-0.0301691	-1.90828	0.334151	-0.0155707	-0.984893	0.17246
0	-13	Box-208	0	-27.0013	5520.05	142.34	-8.11792e-05	-0.1	0.016899	0.000338831	9.14313	0.36225	9.14313	0	0	1.8766	1.77094	-0.00149973	-1.84743	0.312196	-0.000800443	-0.98602	0.166627
0	-13	Box-207	0	-26.3468	5424.05	158.442	0.00224226	-0.1	0.0154621	0.000338185	9.46838	0.380805	9.46838	0	8.59372e-08	1.81446	1.7088	0.040129	-1.78967	0.276721	0.0221539	-0.988014	0.152768
0	-13	Box-206	0	-24.5199	5328.05	174.181	-1.07888e-05	-0.1	0.0177061	0.000339371	9.79353	0.400002	9.79353	0	0	1.75154	1.64589	-0.000185738	-1.72158	0.304825	-0.000106236	-0.984684	0.174349
0	-13	Box-205	0	-25.0095	5232.05	191.906	-0.00111771	-0.1	0.0191494	0.000340315	10.1198	0.419979	10.1198	0	1.10618e-07	1.68616	1.5805	-0.0184726	-1.65271	0.316485	-0.010977	-0.982095	0.188065
0	-13	Box-204	0	-26.1275	5136.05	210.645	-0.00153374	-0.1	0.0203119	0.00034114	10.4467	0.440739	10.4467	0	0	1.6208	1.51514	-0.0243068	-1.58481	0.321904	-0.0150288	-0.979878	0.199032
0	-13	Box-203	0	-28.239	5040.05	230	-0.00294085	-0.1	0.0195011	0.000340783	10.7742	0.462509	10.7742	0	0	1.54875	1.44309	-0.0445817	-1.51594	0.295626	-0.0288528	-0.981102	0.191326
0	-13	Box-202	0	-31.0138	4944.05	249.073	-0.00287305	-0.1	0.0194109	0.000340816	11.1016	0.485376	11.1016	0	0	1.46246	1.3568	-0.0411231	-1.43134	0.277836	-0.0281929	-0.981287	0.190477
0	-13	Box-201	0	-31.8802	4848.05	270.311	0.00137985	-0.1	0.0261384	0.000345796	11.4306	0.509637	11.4306	0	0	1.39434	1.28868	0.0185592	-1.34502	0.351566	0.0133488	-0.967409	0.252865
0	-13	Box-200	0	-30.6637	4752.05	296.592	0.000987899	-0.1	0.0287671	0.000348203	11.7637	0.53522	11.7637	0	0	1.33302	1.22736	0.0126152	-1.27697	0.367349	0.00949354	-0.960982	0.276447
0	-13	Box-199	0	-29.097	4656.05	325.784	0.0035441	-0.1	0.0324274	0.000352079	12.0996	0.562326	12.0996	0	0	1.27273	1.16707	0.0427348	-1.2058	0.39101	0.0336937	-0.950697	0.308287
0	-13	Box-198	0	-24.2729	4560.05	357.585	0.00694587	-0.1	0.0355222	0.000356216	12.4386	0.591604	12.4386	0	0	1.16247	1.05681	0.0756177	-1.08856	0.386659	0.0653193	-0.940307	0.334
0	-13	Box-197	0	-19.428	4464.05	393.444	0.00141784	-0.1	0.04022	0.000361311	12.7825	0.624028	12.7825	0	2.14423e-08	1.07614	0.970482	0.0140862	-0.993502	0.399587	0.0131531	-0.927691	0.373118
0	-13	Box-196	0	-16.7941	4368.05	433.708	0.00539217	-0.1	0.0436894	0.00036648	13.1317	0.65927	13.1317	0	0	1.00633	0.900675	0.0493896	-0.91595	0.400173	0.0493515	-0.915244	0.399865
