eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-7249.94	7056.05	-7250.2	0.000327107	-0.1	-0.000312648	0.000333619	3.98352	0.0689611	3.98352	0	5.53582e-08	6.04133	5.93568	0.0197584	-6.04035	-0.018885	0.00327104	-0.99999	-0.00312644
0	-13	Box-223	0	-7249.66	6960.05	-7250.65	0.000437243	-0.1	-0.00062291	0.000333626	4.3038	0.0745886	4.3038	0	1.92605e-08	5.97627	5.87061	0.026126	-5.97517	-0.0372199	0.00437231	-0.999971	-0.00622892
0	-13	Box-222	0	-7249.36	6864.05	-7251.03	0.000242727	-0.1	-0.00017397	0.000333619	4.62407	0.080278	4.62407	0	0	5.91087	5.80521	0.0143449	-5.9099	-0.0102815	0.00242726	-0.999996	-0.00173969
0	-13	Box-221	0	-7249.23	6768.05	-7251.19	-0.000159048	-0.1	-0.000242769	0.00033362	4.94435	0.0860264	4.94435	0	0	5.84692	5.74126	-0.00929783	-5.84594	-0.0141921	-0.00159047	-0.999996	-0.00242768
0	-13	Box-220	0	-7249.53	6672.05	-7251.61	-0.00047276	-0.1	-0.000682571	0.000333631	5.26463	0.0918447	5.26463	0	0	5.7786	5.67295	-0.0273134	-5.77744	-0.0394351	-0.00472744	-0.999966	-0.00682547
0	-13	Box-219	0	-7249.89	6576.05	-7252.05	-0.00013527	-0.1	-0.00042103	0.000333624	5.58491	0.097728	5.58491	0	0	5.71317	5.60751	-0.00772679	-5.71214	-0.0240498	-0.00135268	-0.99999	-0.00421026
0	-13	Box-218	0	-7250.14	6480.05	-7252.17	-0.000285172	-0.1	0.000183532	0.000333625	5.90519	0.103687	5.90519	0	0	5.63068	5.52502	-0.0160542	-5.62966	0.0103322	-0.0028517	-0.999994	0.00183531
0	-13	Box-217	0	-7250.52	6384.05	-7251.7	-0.00024747	-0.1	0.000396062	0.000333628	6.22548	0.10973	6.22548	0	0	5.55611	5.45045	-0.0137471	-5.55504	0.0220014	-0.00247468	-0.999989	0.00396057
0	-13	Box-216	0	-7250.99	6288.05	-7250.98	-0.000827013	-0.1	0.000997693	0.000333654	6.54577	0.115855	6.54577	0	0	5.48503	5.37937	-0.0453497	-5.48355	0.054709	-0.00826943	-0.999916	0.00997609
0	-13	Box-215	0	-7251.43	6192.05	-7249.55	7.87414e-05	-0.1	0.00205555	0.000333699	6.8661	0.12207	6.8661	0	0	5.37672	5.27106	0.00423199	-5.37455	0.110477	0.000787247	-0.999788	0.0205512
0	-13	Box-214	0	-7251.3	6096.05	-7247.73	0.000324311	-0.1	0.00147508	0.000333669	7.18644	0.12841	7.18644	0	0	5.29865	5.19299	0.0171787	-5.29699	0.0781347	0.00324274	-0.999886	0.0147491
0	-13	Box-213	0	-7251.08	6000.05	-7246.26	-0.000120065	-0.1	0.00135596	0.000333663	7.50677	0.134835	7.50677	0	5.39694e-08	5.21815	5.11249	-0.00626328	-5.2166	0.0707351	-0.00120053	-0.999907	0.0135584
0	-13	Box-212	0	-7251.24	5904.05	-7244.64	-0.000115661	-0.1	0.00217952	0.000333714	7.8271	0.141361	7.8271	0	0	5.14381	5.03815	-0.00594673	-5.1415	0.11206	-0.00115634	-0.999762	0.02179
0	-13	Box-211	0	-7251.28	5808.05	-7242.57	0.000210862	-0.1	0.00202291	0.000333705	8.14747	0.14797	8.14747	0	0	5.08164	4.97598	0.0107107	-5.07949	0.102754	0.00210819	-0.999793	0.0202249
0	-13	Box-210	0	-7251.03	5712.05	-7240.5	-8.98617e-05	-0.1	0.00285373	0.000333775	8.46784	0.154676	8.46784	0	0	4.99268	4.88703	-0.00448368	-4.98953	0.142388	-0.000898251	-0.999593	0.0285257
0	-13	Box-209	0	-7250.96	5616.05	-7237.51	0.000413307	-0.0858909	0.00306395	0.000286753	8.78824	0.161496	8.78824	0	0	4.91624	4.81058	0.0236551	-4.91192	0.175252	0.00481273	-0.999353	0.0356559
0	-13	Box-209	0	-7250.96	5615.96	-7237.51	6.79473e-05	-0.0141091	0.000503398	4.71042e-05	8.78829	0.161497	8.78829	0	2.41813e-09	4.91624	4.81058	0.0236551	-4.91192	0.175252	0.00481273	-0.999353	0.0356559
0	-13	Box-208	0	-7250.5	5520.05	-7233.41	0.000494457	-0.1	0.00517598	0.000334094	9.10889	0.168417	9.10889	0	6.69501e-08	4.85066	4.745	0.0239464	-4.84297	0.250671	0.0049379	-0.998651	0.05169
0	-13	Box-207	0	-7250.1	5424.05	-7228.11	0.000412358	-0.1	0.00570831	0.000334192	9.42968	0.175447	9.42968	0	3.29501e-08	4.78367	4.67802	0.0196888	-4.77469	0.272554	0.00411684	-0.998366	0.0569899
0	-13	Box-206	0	-7249.9	5328.05	-7222.35	-0.000114593	-0.1	0.00601927	0.000334253	9.75056	0.182592	9.75056	0	2.44606e-09	4.69738	4.59172	-0.00537178	-4.6877	0.282166	-0.00114386	-0.998193	0.0600839
0	-13	Box-205	0	-7250.03	5232.05	-7216.63	4.7978e-05	-0.1	0.00573358	0.000334199	10.0714	0.189849	10.0714	0	0	4.63438	4.52872	0.00221926	-4.62557	0.265211	0.000478993	-0.99836	0.0572418
0	-13	Box-204	0	-7249.88	5136.05	-7210.78	0.000572588	-0.1	0.00656752	0.000334378	10.3923	0.197222	10.3923	0	0	4.5582	4.45254	0.0260362	-4.5471	0.298632	0.00571348	-0.997834	0.0655329
0	-13	Box-203	0	-7249.21	5040.05	-7204.01	0.000683901	-0.1	0.0076462	0.000334638	10.7134	0.204707	10.7134	0	4.1647e-08	4.49417	4.38852	0.030637	-4.47975	0.342531	0.00681894	-0.997066	0.0762377
0	-13	Box-202	0	-7248.51	4944.05	-7195.97	0.000463669	-0.1	0.00972781	0.000335239	11.0349	0.212333	11.0349	0	1.52101e-08	4.40058	4.29492	0.0203022	-4.37859	0.425941	0.00461486	-0.995291	0.09682
0	-13	Box-201	0	-7248.08	4848.05	-7186.17	0.0005234	-0.1	0.0110047	0.000335682	11.3569	0.220118	11.3569	0	6.94825e-08	4.33284	4.22718	0.022535	-4.3055	0.473806	0.00520253	-0.993986	0.109385
0	-13	Box-200	0	-7247.86	4752.05	-7175.08	-0.000145608	-0.1	0.0121697	0.000336129	11.6793	0.228024	11.6793	0	4.22654e-07	4.26756	4.1619	-0.00616653	-4.23501	0.515387	-0.00144542	-0.992675	0.120806
