eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
15	-13	Box-224	0	0.148254	7056.05	0.263655	0.00060545	-0.1	0.000587438	0.000333649	3.98378	0.0824787	3.98378	0	0	5.03832	4.93267	0.0304967	-5.03704	0.0295895	0.00605428	-0.999964	0.00587417
15	-13	Box-223	0	1.12091	6960.05	0.588554	0.00135759	-0.1	1.32866e-5	0.000333672	4.30409	0.0892555	4.30409	0	6.6562e-8	4.93058	4.82492	0.0669154	-4.92899	0.000654896	0.0135746	-0.999908	0.000132854
15	-13	Box-222	0	2.13589	6864.05	0.867645	0.000988056	-0.1	0.000424944	0.000333662	4.62441	0.0961552	4.62441	0	0	4.86638	4.76072	0.0480684	-4.86495	0.0206733	0.00987999	-0.999942	0.00424919
15	-13	Box-221	0	3.39746	6768.05	1.33355	0.00160218	-0.1	0.000368892	0.000333704	4.94475	0.103419	4.94475	0	1.24571e-7	4.44106	4.3354	0.0711242	-4.4392	0.0163759	0.0160197	-0.999865	0.00368842
15	-13	Box-220	0	4.87386	6672.05	1.92958	0.00152252	-0.1	0.00103735	0.00033372	5.26511	0.11111	5.26511	0	7.19349e-8	4.34303	4.23737	0.0660926	-4.34101	0.0450315	0.0152226	-0.99983	0.0103717
15	-13	Box-219	0	6.16922	6576.05	3.19874	0.000688093	-0.1	0.00158643	0.000333716	5.58548	0.118928	5.58548	0	0	4.28266	4.17701	0.0294553	-4.28072	0.0679106	0.0068799	-0.999851	0.0158619
15	-13	Box-218	0	6.8164	6480.05	4.95308	0.000529819	-0.1	0.00206188	0.000333745	5.90587	0.126881	5.90587	0	0	4.21513	4.10947	0.0223205	-4.21285	0.0868638	0.00529699	-0.999773	0.0206141
15	-13	Box-217	0	7.00541	6384.05	7.62589	-0.000336858	-0.1	0.0034853	0.000333877	6.22632	0.134969	6.22632	0	0	4.14466	4.03901	-0.0139485	-4.14078	0.144319	-0.00336651	-0.999388	0.0348317
15	-13	Box-216	0	6.76783	6288.05	11.3954	5.9179e-5	-0.1	0.00458094	0.000334026	6.5469	0.143187	6.5469	0	0	4.08215	3.97649	0.00241243	-4.0765	0.186742	0.00059117	-0.998952	0.0457614
15	-13	Box-215	0	6.85296	6192.05	16.4905	0.000101171	-0.1	0.00605238	0.00033429	6.86769	0.151536	6.86769	0	0	4.02125	3.91559	0.00405949	-4.01251	0.242853	0.00100986	-0.998173	0.0604132
15	-13	Box-214	0	6.50718	6096.05	22.4332	-0.00084024	-0.1	0.00636198	0.00033437	7.18864	0.160029	7.18864	0	0	3.95334	3.84768	-0.0331375	-3.94381	0.250904	-0.00838515	-0.997947	0.0634892
15	-13	Box-213	0	5.68863	6000.05	28.6059	-0.000954455	-0.1	0.00640513	0.000334387	7.50965	0.168672	7.50965	0	2.87585e-8	3.88563	3.77998	-0.0369954	-3.87608	0.248268	-0.0095246	-0.99791	0.0639175
15	-13	Box-212	0	4.78013	5904.05	34.7222	-0.00130568	-0.1	0.005733	0.000334269	7.83066	0.177473	7.83066	0	0	3.81018	3.70452	-0.0496439	-3.80214	0.217977	-0.0130343	-0.998276	0.0572311
15	-13	Box-211	0	3.39897	5808.05	40.4734	-0.00133971	-0.1	0.00673841	0.000334485	8.15162	0.186466	8.15162	0	0	3.7289	3.62324	-0.0498188	-3.71863	0.250577	-0.0133656	-0.997648	0.0672256
15	-13	Box-210	0	2.22922	5712.05	47.2424	-0.000923454	-0.1	0.00748521	0.000334651	8.47279	0.195643	8.47279	0	0	3.65762	3.55196	-0.0336667	-3.64574	0.272891	-0.00920839	-0.997168	0.0746401
15	-13	Box-209	0	1.27019	5616.05	54.5835	-0.00122518	-0.1	0.00770397	0.000334723	8.7941	0.205001	8.7941	0	0	3.58511	3.47946	-0.0437719	-3.5727	0.27524	-0.0122146	-0.996971	0.0768064
15	-13	Box-208	0	0.44395	5520.05	62.1607	-0.000291328	-0.1	0.00775928	0.000334719	9.11547	0.214553	9.11547	0	0	3.517	3.41134	-0.0102107	-3.50486	0.271952	-0.00290454	-0.996999	0.07736
15	-13	Box-207	0	-0.324485	5424.05	70.0961	-0.00161451	-0.1	0.00868614	0.000335021	9.43695	0.224294	9.43695	0	8.97119e-8	3.44263	3.33697	-0.05534	-3.42766	0.297731	-0.0160825	-0.99612	0.0865244
15	-13	Box-206	0	-1.91594	5328.05	79.1279	-0.00152266	-0.1	0.0104044	0.000335568	9.7588	0.234271	9.7588	0	0	3.36752	3.26186	-0.0509657	-3.34741	0.348275	-0.015142	-0.994517	0.103473
15	-13	Box-205	0	-3.50503	5232.05	88.9756	-0.00194038	-0.1	0.00998903	0.000335458	10.0809	0.244453	10.0809	0	0	3.30435	3.19869	-0.063755	-3.28569	0.328209	-0.0193042	-0.994863	0.0993771
15	-13	Box-204	0	-5.27673	5136.05	99.0758	-0.00170661	-0.1	0.0114949	0.00033599	10.4031	0.254886	10.4031	0	0	3.21938	3.11373	-0.0545458	-3.19614	0.367393	-0.0169521	-0.993315	0.114181
15	-13	Box-203	0	-6.74169	5040.05	110.475	-0.00160543	-0.1	0.0123519	0.000336331	10.7258	0.265552	10.7258	0	2.10603e-8	3.15218	3.04652	-0.0919544	-3.11522	0.460496	-0.0291881	-0.988829	0.14617
15	-13	Box-202	0	-9.91271	4944.05	125.231	-0.0035306	-0.1	0.0160544	0.00033824	11.0502	0.276532	11.0502	0	0	3.08176	2.9761	-0.1073	-3.03916	0.487919	-0.0348384	-0.986757	0.158418
15	-13	Box-201	0	-12.6654	4848.05	140.696	-0.0019677	-0.1	0.0161463	0.000338155	11.3748	0.28774	11.3748	0	0	3.02135	2.91569	-0.058644	-2.98033	0.481214	-0.0194218	-0.987028	0.159369
15	-13	Box-200	0	-13.9345	4752.05	155.68	-0.00046264	-0.1	0.015244	0.000337637	11.6992	0.299196	11.6992	0	0	2.95322	2.84756	-0.013498	-2.9176	0.444759	-0.00457352	-0.988569	0.150698
15	-13	Box-199	0	-14.2687	4656.05	171.173	7.9104e-5	-0.1	0.0183153	0.000339339	12.0238	0.31086	12.0238	0	0	2.89325	2.78759	0.00224973	-2.84401	0.520889	0.000778097	-0.983638	0.180156
15	-13	Box-198	0	-14.7782	4560.05	189.156	-0.0025447	-0.1	0.0192208	0.000340013	12.3498	0.322844	12.3498	0	0	2.82859	2.72293	-0.0706139	-2.77494	0.533366	-0.0249818	-0.981718	0.188694
15	-13	Box-197	0	-17.5602	4464.05	208.145	-0.00343284	-0.1	0.020545	0.000340976	12.6766	0.33521	12.6766	0	0	2.74767	2.64201	-0.0922727	-2.68794	0.552238	-0.033607	-0.978987	0.201133
