eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
1	-13	Box-224	0	-0.0476319	7056.05	0.0312836	-0.000141581	-0.1	2.20888e-5	0.000333593	3.98326	0.0519348	3.98326	0	0	8.03795	7.93229	-0.0113792	-8.03725	0.00177533	-0.00141581	-0.999999	0.000220888
1	-13	Box-223	0	0.174379	6960.05	-0.0609163	0.000706475	-0.1	-5.78138e-5	0.000333602	4.30351	0.0561586	4.30351	0	0	7.96989	7.86423	0.0562989	-7.96899	-0.00460718	0.00706457	-0.999975	-0.000578124
1	-13	Box-222	0	0.943183	6864.05	0.0259927	0.000770014	-0.1	0.00034469	0.000333606	4.62378	0.0604243	4.62378	0	3.83957e-8	7.88349	7.77784	0.0606964	-7.88251	0.0271702	0.00769986	-0.999964	0.00344678
1	-13	Box-221	0	1.65103	6768.05	0.582093	0.000866864	-0.1	0.00110097	0.000333627	4.94404	0.0647257	4.94404	0	0	7.82283	7.71718	0.0678005	-7.82135	0.0861111	0.00866779	-0.999902	0.0110087
1	-13	Box-220	0	2.1172	6672.05	1.74091	0.000413988	-0.1	0.00123153	0.000333624	5.26432	0.0691012	5.26432	0	0	7.67545	7.56979	0.0317697	-7.67407	0.0945083	0.00413953	-0.999916	0.0123142
1	-13	Box-219	0	1.27302	6576.05	10.0441	0.000583449	-0.1	0.00336308	0.000333792	5.63794	0.0743142	5.63794	0	0	7.49132	7.38566	0.0436783	-7.48622	0.251768	0.0058311	-0.999418	0.0336112
1	-13	Box-218	0	1.84732	6480.05	13.4781	0.000652802	-0.1	0.00391715	0.000333861	5.95841	0.078842	5.95841	0	2.30048e-8	7.42936	7.3237	0.0484559	-7.42275	0.290761	0.00652288	-0.999212	0.0391407
1	-13	Box-217	0	2.33898	6384.05	17.0693	0.000337721	-0.1	0.0036018	0.000333817	6.27889	0.0834173	6.27889	0	0	7.35863	7.25297	0.0248328	-7.35306	0.264843	0.003375	-0.999346	0.0359945
1	-13	Box-216	0	2.86777	6288.05	20.7965	0.000820953	-0.1	0.00420278	0.000333905	6.59939	0.0880334	6.59939	0	0	7.29706	7.1914	0.0598443	-7.28961	0.306367	0.00820202	-0.999084	0.0419893
1	-13	Box-215	0	3.76806	6192.05	25.0299	0.00113451	-0.1	0.00462386	0.000333978	6.91997	0.0926887	6.91997	0	0	7.23442	7.12876	0.0819737	-7.22546	0.334095	0.0113323	-0.998869	0.0461863
1	-13	Box-214	0	4.80962	6096.05	29.5641	0.00115757	-0.1	0.00462835	0.00033398	7.2406	0.0973908	7.2406	0	0	7.16227	7.05661	0.0828048	-7.15335	0.331082	0.0115625	-0.998864	0.0462309
1	-13	Box-213	0	5.972	6000.05	34.3089	0.00120351	-0.1	0.00538476	0.000334109	7.56128	0.102136	7.56128	0	1.76962e-8	7.09726	6.9916	0.0852771	-7.08569	0.381547	0.0120168	-0.998481	0.0537658
1	-13	Box-212	0	7.17383	5904.05	39.5194	0.00136759	-0.1	0.00565297	0.000334166	7.88203	0.106927	7.88203	0	4.12439e-8	7.03087	6.92521	0.0959805	-7.01821	0.396737	0.0136529	-0.998313	0.0564343
1	-13	Box-211	0	8.55124	5808.05	45.1383	0.00169261	-0.1	0.00611379	0.000334273	8.20287	0.111757	8.20287	0	0	6.97175	6.8661	0.117756	-6.95697	0.425331	0.0168924	-0.997994	0.0610148
1	-13	Box-210	0	10.4121	5712.05	50.885	0.00212917	-0.1	0.00588705	0.000334256	8.52376	0.116641	8.52376	0	0	6.898	6.79234	0.146566	-6.88371	0.405247	0.0212501	-0.998046	0.0587554
1	-13	Box-209	0	12.4144	5616.05	56.6963	0.00195799	-0.1	0.00652548	0.000334377	8.84468	0.121567	8.84468	0	3.6902e-8	6.83976	6.73411	0.133596	-6.82313	0.445242	0.0195346	-0.997687	0.0651038
1	-13	Box-208	0	14.3472	5520.05	63.1239	0.0022263	-0.1	0.00682339	0.000334463	9.16572	0.126536	9.16572	0	5.79609e-8	6.77794	6.67228	0.150492	-6.75973	0.461243	0.0222058	-0.997434	0.0680588
