eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
5	-13	Box-224	0	-0.184688	7056.05	0.854179	-0.000827531	-0.1	0.00169729	0.000333827	3.98526	0.135713	3.98526	0	0	3.02927	2.92361	-0.0250484	-3.02689	0.051375	-0.00827383	-0.999822	0.0169698
5	-13	Box-223	0	-1.11256	6960.05	3.16092	-0.00103888	-0.1	0.0028504	0.000333931	4.30579	0.146975	4.30579	0	1.21595e-8	2.95712	2.85146	-0.0306871	-2.95387	0.0841972	-0.010384	-0.99954	0.0284909
5	-13	Box-222	0	-2.09287	6864.05	7.02878	-0.000977275	-0.1	0.00515624	0.000334247	4.6265	0.158547	4.6265	0	0	2.88964	2.78398	-0.028182	-2.88373	0.148692	-0.00975932	-0.998626	0.0514916
5	-13	Box-221	0	-2.55809	6768.05	12.4038	0.000253867	-0.1	0.00622743	0.000334446	4.94746	0.170375	4.94746	0	0	2.82465	2.71899	0.00715197	-2.81721	0.17544	0.00253376	-0.998063	0.0621537
5	-13	Box-220	0	-3.03357	6672.05	18.3165	-0.0019578	-0.1	0.0057853	0.000334436	5.26854	0.182528	5.26854	0	0	2.73404	2.62839	-0.0533876	-2.72692	0.157761	-0.0195416	-0.99814	0.0577454
5	-13	Box-219	0	-5.03634	6576.05	23.8805	-0.00245866	-0.1	0.005181	0.000334385	5.58962	0.195215	5.58962	0	0	2.6163	2.51064	-0.0641679	-2.60987	0.135217	-0.0245463	-0.99836	0.051725
5	-13	Box-218	0	-7.44561	6480.05	29.0823	-0.00250832	-0.1	0.00554148	0.000334466	5.91068	0.208294	5.91068	0	0	2.55691	2.45125	-0.0639625	-2.55001	0.141308	-0.025037	-0.998155	0.0553126
5	-13	Box-217	0	-9.96593	6384.05	35.2719	-0.00300264	-0.1	0.0075575	0.000334966	6.23197	0.22168	6.23197	0	0	2.49345	2.3878	-0.074556	-2.48302	0.187654	-0.0299276	-0.99671	0.0753264
5	-13	Box-216	0	-12.7531	6288.05	43.0965	-0.00261315	-0.1	0.00895181	0.000335331	6.55369	0.235471	6.55369	0	1.90757e-8	2.422	2.31634	-0.0629572	-2.40924	0.215671	-0.0260186	-0.99568	0.0891313
5	-13	Box-215	0	-15.7827	6192.05	51.9102	-0.00492072	-0.1	0.00876337	0.00033558	6.87574	0.249599	6.87574	0	0	2.3637	2.25804	-0.115612	-2.3495	0.205896	-0.0489605	-0.994987	0.0871944
5	-13	Box-214	0	-20.2322	6096.05	60.6283	-0.00482078	-0.1	0.0101232	0.000336012	7.19796	0.264215	7.19796	0	5.57055e-8	2.29018	2.18452	-0.109622	-2.27349	0.230147	-0.0479172	-0.993772	0.1006
5	-13	Box-213	0	-25.2898	6000.05	71.0713	-0.00556605	-0.1	0.0113126	0.000336592	7.52088	0.279338	7.52088	0	0	2.20406	2.09841	-0.121578	-2.18424	0.24709	-0.0552241	-0.992146	0.112236
5	-13	Box-212	0	-31.2062	5904.05	82.0677	-0.00771993	-0.1	0.0106411	0.000336845	7.84419	0.295003	7.84419	0	0	2.14022	2.03456	-0.163614	-2.11937	0.225523	-0.0765407	-0.991469	0.105503
5	-13	Box-211	0	-38.5096	5808.05	92.84	-0.00742159	-0.1	0.0119146	0.000337275	8.16775	0.311185	8.16775	0	0	2.06935	1.9637	-0.15189	-2.04659	0.243844	-0.0734954	-0.990291	0.11799
5	-13	Box-210	0	-45.8642	5712.05	105.792	-0.00766416	-0.1	0.0151985	0.000338837	8.49228	0.328002	8.49228	0	1.26666e-8	1.9972	1.89154	-0.150687	-1.96613	0.298823	-0.0755549	-0.985821	0.14983
5	-13	Box-209	0	-53.1943	5616.05	121.519	-0.00755784	-0.1	0.0180375	0.000340392	8.81818	0.345445	8.81818	0	0	1.93365	1.828	-0.143209	-1.89487	0.341793	-0.0741723	-0.981408	0.177024
5	-13	Box-208	0	-62.9432	5520.05	140.018	-0.013081	-0.1	0.0199361	0.000343471	9.14652	0.363684	9.14652	0	0	1.85915	1.75349	-0.236181	-1.80553	0.359952	-0.127242	-0.97273	0.193924
5	-13	Box-207	0	-75.2433	5424.05	159.275	-0.012532	-0.1	0.0196003	0.00034307	9.47624	0.382681	9.47624	0	0	1.79086	1.6852	-0.218213	-1.74124	0.34129	-0.122061	-0.97399	0.190905
