eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-0.0748725	7056.05	0.271597	-0.000220881	-0.1	0.000492551	0.000333607	3.98336	0.0592528	3.98336	0	0	7.03338	6.92772	-0.0155334	-7.03249	0.0346386	-0.00220878	-0.999985	0.00492544
0	-13	Box-223	0	-0.358111	6960.05	0.556761	-0.000367234	-0.1	0.000200203	0.000333605	4.30363	0.0640851	4.30363	0	0	6.96181	6.85615	-0.0255629	-6.96095	0.013936	-0.0036723	-0.999991	0.00200201
0	-13	Box-222	0	-0.837625	6864.05	1.07496	-0.000709841	-0.1	0.000984636	0.000333628	4.6239	0.0689621	4.6239	0	0	6.89405	6.78839	-0.0489275	-6.89274	0.0678683	-0.00709789	-0.999926	0.00984563
0	-13	Box-221	0	-1.42911	6768.05	2.08276	-0.000447654	-0.1	0.00112241	0.000333629	4.94418	0.073894	4.94418	0	1.21284e-7	6.81766	6.712	-0.0305136	-6.81634	0.0765076	-0.00447621	-0.999927	0.0112233
0	-13	Box-220	0	-1.90832	6672.05	3.46951	-0.000781766	-0.1	0.00174177	0.000333666	5.26448	0.0788771	5.26448	0	0	6.74571	6.64005	-0.0527196	-6.74365	0.117459	-0.00781623	-0.999818	0.0174145
0	-13	Box-219	0	-2.76034	6576.05	5.18451	-0.00109494	-0.1	0.0017366	0.000333676	5.5848	0.0839134	5.5848	0	0	6.68038	6.57472	-0.0731218	-6.67814	0.115972	-0.0109471	-0.999789	0.0173623
0	-13	Box-218	0	-3.71169	6480.05	7.10691	-0.00063695	-0.1	0.00267279	0.000333734	5.90515	0.0890094	5.90515	0	0	6.52829	6.42263	-0.0415608	-6.52497	0.174399	-0.0063671	-0.999623	0.0267178
0	-13	Box-217	0	-4.13776	6384.05	9.83343	-0.00026862	-0.1	0.00321802	0.000333784	6.22555	0.0942422	6.22555	0	0	6.35642	6.25076	-0.0170633	-6.35223	0.204416	-0.0026848	-0.999479	0.0321634
0	-13	Box-216	0	-4.49728	6288.05	13.2736	-0.000898487	-0.1	0.00448617	0.00033396	6.54603	0.0995866	6.54603	0	0	6.29224	6.18659	-0.0564679	-6.28478	0.281946	-0.00897548	-0.998955	0.0448148
0	-13	Box-215	0	-4.85413	6192.05	17.7354	0.00024663	-0.1	0.00499989	0.00033403	6.86664	0.105004	6.86664	0	1.58071e-8	6.20894	6.10328	0.0152917	-6.20027	0.310007	0.00246322	-0.998749	0.0499364
0	-13	Box-214	0	-4.59753	6096.05	22.4595	0.000199045	-0.1	0.00515919	0.000334058	7.1873	0.110499	7.1873	0	0	6.11385	6.00819	0.0121513	-6.1048	0.314959	0.0019878	-0.99867	0.0515233
0	-13	Box-213	0	-4.37287	6000.05	27.5496	0.000196498	-0.1	0.00535303	0.000334093	7.50802	0.116065	7.50802	0	0	6.04872	5.94307	0.0118668	-6.03914	0.323277	0.00196216	-0.998568	0.0534537
0	-13	Box-212	0	-4.0968	5904.05	32.951	0.000330457	-0.1	0.00590852	0.0003342	7.8288	0.121698	7.8288	0	0	5.97671	5.87105	0.0197129	-5.96534	0.352464	0.0032988	-0.998254	0.058982
0	-13	Box-211	0	-3.70836	5808.05	38.8288	0.00037086	-0.1	0.0066197	0.00033435	8.14968	0.127393	8.14968	0	2.27209e-8	5.91122	5.80556	0.0218686	-5.89732	0.390437	0.00370011	-0.997809	0.0660607
0	-13	Box-210	0	-3.31498	5712.05	45.3857	0.000635806	-0.1	0.00680525	0.000334397	8.4707	0.133165	8.4707	0	0	5.83082	5.72516	0.0369803	-5.81629	0.395813	0.00634326	-0.997672	0.0678941
0	-13	Box-209	0	-2.12611	5616.05	51.9138	0.00166599	-0.1	0.00691238	0.000334463	8.79174	0.139014	8.79174	0	0	5.75973	5.65407	0.0956988	-5.74426	0.397065	0.016618	-0.997482	0.0689498
0	-13	Box-208	0	-0.761172	5520.05	58.7848	0.000801421	-0.1	0.00747169	0.000334562	9.11287	0.144923	9.11287	0	0	5.69687	5.59121	0.0455197	-5.67987	0.424383	0.00799168	-0.997188	0.0745069
0	-13	Box-207	0	-0.0808967	5424.05	65.9463	0.000302879	-0.1	0.00752536	0.000334568	9.43405	0.150913	9.43405	0	0	5.62743	5.52177	0.0169931	-5.61054	0.422214	0.00302023	-0.997176	0.0750411
0	-13	Box-206	0	0.369179	5328.05	73.1941	0.00029351	-0.1	0.00767174	0.000334606	9.75525	0.156983	9.75525	0	0	5.54924	5.44358	0.0162368	-5.53195	0.424397	0.00292649	-0.997066	0.0764923
0	-13	Box-205	0	0.533882	5232.05	80.7914	0.00016664	-0.1	0.00834154	0.000334785	10.0765	0.163127	10.0765	0	3.64836e-8	5.48426	5.3786	0.00910564	-5.46426	0.455803	0.00166063	-0.996538	0.0831266
0	-13	Box-204	0	0.910064	5136.05	88.8769	0.000794755	-0.1	0.00833168	0.000334794	10.3979	0.169342	10.3979	0	1.95709e-8	5.40934	5.30368	0.0428331	-5.38947	0.449033	0.00791986	-0.996516	0.0830265
0	-13	Box-203	0	1.6768	5040.05	97.0048	0.000882356	-0.1	0.0088574	0.000334949	10.7194	0.175666	10.7194	0	7.30345e-8	5.31978	5.21412	0.0467453	-5.29778	0.469246	0.00878882	-0.996062	0.0882252
0	-13	Box-202	0	2.74034	4944.05	105.762	0.00133522	-0.1	0.00907998	0.000335034	11.041	0.182086	11.041	0	0	5.25671	5.15105	0.0698905	-5.23366	0.47522	0.0132982	-0.995815	0.0904207
0	-13	Box-201	0	3.87651	4848.05	114.735	0.000847661	-0.1	0.0099369	0.000335289	11.3627	0.188602	11.3627	0	8.32607e-8	5.17354	5.06789	0.0436285	-5.14693	0.511446	0.00843476	-0.995064	0.0988785
0	-13	Box-200	0	4.77552	4752.05	124.497	0.00127632	-0.1	0.0107674	0.000335591	11.6847	0.195201	11.6847	0	0	5.11113	5.00547	0.0648403	-5.08026	0.54701	0.0126888	-0.994173	0.107046
0	-13	Box-199	0	6.09964	4656.05	135.417	0.00210769	-0.1	0.0121475	0.000336163	12.0071	0.201897	12.0071	0	0	5.04636	4.9407	0.105539	-5.00734	0.608268	0.0209186	-0.992485	0.120562
0	-13	Box-198	0	8.05199	4560.05	147.236	0.00175347	-0.1	0.012217	0.000336171	12.3299	0.208673	12.3299	0	0	4.98431	4.87865	0.0867207	-4.94566	0.604214	0.0174026	-0.992469	0.12125
0	-13	Box-197	0	-43.9174	4464.05	75.1796	-0.0030366	-0.1	0.0053478	0.000334273	12.7089	0.216782	12.7089	0	0	4.87815	4.77249	-0.147816	-4.86781	0.260321	-0.0303088	-0.998114	0.0533772
