eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-7250	7056.05	-7250.01	0.000112025	-0.1	-0.000212476	0.000333584	3.98314	0.0416545	3.98314	0	0	10.0398	9.9341	0.0112464	-10.0392	-0.0213308	0.00112025	-0.999997	-0.00212475
0	-13	Box-223	0	-7249.91	6960.05	-7250.13	1.42088e-05	-0.1	-0.000159287	0.000333583	4.30338	0.0450289	4.30338	0	0	9.98095	9.87529	0.00141809	-9.98038	-0.0158975	0.000142088	-0.999999	-0.00159287
0	-13	Box-222	0	-7249.9	6864.05	-7250.07	-9.56177e-06	-0.1	0.000188535	0.000333584	4.62362	0.0484428	4.62362	0	0	9.78253	9.67687	-0.000935327	-9.78194	0.0184424	-9.56175e-05	-0.999998	0.00188535
0	-13	Box-221	0	-7249.86	6768.05	-7249.76	1.93718e-05	-0.1	0.000462648	0.000333587	4.94386	0.0519137	4.94386	0	0	9.70844	9.60278	0.00188056	-9.70776	0.0449128	0.000193716	-0.999989	0.00462643
0	-13	Box-220	0	-7249.96	6672.05	-7249.29	-0.000300434	-0.1	0.000649984	0.000333593	5.26411	0.0554226	5.26411	0	1.66301e-08	9.57809	9.47243	-0.0287733	-9.57726	0.0622506	-0.00300426	-0.999974	0.00649967
0	-13	Box-219	0	-7250.44	6576.05	-7248.63	-0.000645843	-0.1	0.000598654	0.000333598	5.58436	0.0589672	5.58436	0	0	9.5074	9.40175	-0.0613967	-9.50645	0.0569107	-0.00645818	-0.999961	0.00598631
0	-13	Box-218	0	-7250.87	6480.05	-7247.98	-0.000178719	-0.1	0.000714668	0.000333594	5.90461	0.0625381	5.90461	0	0	9.43475	9.32909	-0.0168601	-9.43391	0.0674211	-0.00178714	-0.999973	0.00714649
0	-13	Box-217	0	-7250.99	6384.05	-7247.17	-3.94783e-05	-0.1	0.000970043	0.000333601	6.22487	0.0661346	6.22487	0	1.64598e-08	9.36582	9.26017	-0.00369706	-9.36479	0.0908425	-0.000394765	-0.999953	0.00969998
0	-13	Box-216	0	-7250.95	6288.05	-7246.1	0.000117131	-0.1	0.00123072	0.000333611	6.54513	0.0697576	6.54513	0	2.84886e-08	9.29983	9.19418	0.0108915	-9.29852	0.114439	0.00117122	-0.999924	0.0123063
0	-13	Box-215	0	-7250.98	6192.05	-7244.81	-0.000187458	-0.1	0.00176222	0.000333638	6.8654	0.0734093	6.8654	0	0	9.22459	9.11893	-0.0172883	-9.22253	0.162521	-0.00187428	-0.999843	0.0176194
0	-13	Box-214	0	-7251.31	6096.05	-7242.91	-0.000686804	-0.1	0.00224021	0.000333678	7.18571	0.0770876	7.18571	0	0	9.16153	9.05587	-0.0629003	-9.15841	0.205167	-0.00686616	-0.999726	0.0223959
