eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-7249.78	7056.05	-7249.95	0.000468805	-0.1	6.46239e-05	0.000333583	3.9831	0.0379044	3.9831	0	0	11.0333	10.9276	0.0517216	-11.0327	0.00712973	0.00468799	-0.999989	0.000646232
0	-13	Box-223	0	-7249.18	6960.05	-7249.81	0.000830363	-0.1	0.000182079	0.000333592	4.30335	0.0409815	4.30335	0	9.06299e-08	10.95	10.8444	0.0909174	-10.9491	0.019936	0.00830333	-0.999964	0.00182072
0	-13	Box-222	0	-7248.42	6864.05	-7249.51	0.00085317	-0.1	0.000582116	0.000333598	4.6236	0.0440819	4.6236	0	0	10.8664	10.7608	0.0926999	-10.8653	0.0632489	0.00853125	-0.999947	0.00582085
0	-13	Box-221	0	-7247.67	6768.05	-7248.83	0.000466192	-0.1	0.00085571	0.000333596	4.94385	0.0471995	4.94385	0	2.87925e-08	10.8054	10.6997	0.050369	-10.8043	0.0924537	0.0046617	-0.999953	0.00855669
0	-13	Box-220	0	-7247.29	6672.05	-7247.85	0.00042536	-0.1	0.00121697	0.000333608	5.26411	0.0503387	5.26411	0	0	10.7429	10.6372	0.0456899	-10.7415	0.130721	0.00425324	-0.999917	0.0121687
0	-13	Box-219	0	-7246.95	6576.05	-7246.68	0.000218662	-0.1	0.00101247	0.000333598	5.58437	0.0534939	5.58437	0	0	10.6821	10.5764	0.0233552	-10.681	0.108142	0.0021865	-0.999946	0.0101242
0	-13	Box-218	0	-7246.67	6480.05	-7245.73	0.000496731	-0.1	0.000794498	0.000333595	5.90463	0.0566694	5.90463	0	0	10.6166	10.5109	0.0527308	-10.6156	0.0843405	0.00496709	-0.999956	0.00794463
0	-13	Box-217	0	-7246.32	6384.05	-7245.02	0.000258389	-0.1	0.000512444	0.000333586	6.22487	0.059865	6.22487	0	2.83112e-08	10.5521	10.4465	0.0272638	-10.5514	0.0540702	0.00258385	-0.999984	0.00512436
0	-13	Box-216	0	-7246.11	6288.05	-7244.55	7.92305e-05	-0.1	0.00029961	0.000333583	6.54512	0.0630804	6.54512	0	0	10.4816	10.3759	0.00830414	-10.481	0.0314021	0.000792301	-0.999995	0.00299609
0	-13	Box-215	0	-7246.27	6192.05	-7244.09	-0.000320147	-0.1	0.000561517	0.000333588	6.86536	0.0663275	6.86536	0	0	10.3571	10.2515	-0.0331557	-10.3564	0.0581529	-0.00320141	-0.999979	0.00561506
0	-13	Box-214	0	-7246.52	6096.05	-7243.43	-0.000258629	-0.1	0.000806839	0.000333594	7.18561	0.0696029	7.18561	0	2.96425e-07	10.2898	10.1841	-0.02661	-10.2889	0.0830145	-0.0025862	-0.999964	0.0080681
0	-13	Box-213	0	-7246.79	6000.05	-7242.55	-0.000356205	-0.1	0.00108464	0.000333604	7.50586	0.0729025	7.50586	0	0	10.2155	10.1098	-0.0363837	-10.2143	0.110788	-0.00356182	-0.999935	0.0108457
0	-13	Box-212	0	-7247.05	5904.05	-7241.41	-0.00018489	-0.1	0.00130562	0.000333611	7.82612	0.0762287	7.82612	0	0	10.1042	9.99856	-0.018679	-10.1028	0.131904	-0.00184874	-0.999913	0.013055
0	-13	Box-211	0	-7247.29	5808.05	-7240.26	-0.000330524	-0.1	0.00117384	0.000333607	8.14639	0.0795877	8.14639	0	0	10.0344	9.92878	-0.033162	-10.0331	0.117773	-0.003305	-0.999926	0.0117375
0	-13	Box-210	0	-7247.45	5712.05	-7238.99	2.52605e-05	-0.1	0.00145858	0.000333618	8.46666	0.0829677	8.46666	0	2.04015e-08	9.96873	9.86307	0.00251774	-9.96711	0.145378	0.000252578	-0.999894	0.0145843
0	-13	Box-209	0	-7247.58	5616.05	-7237.37	-0.000362395	-0.1	0.00190346	0.000333646	8.78694	0.086372	8.78694	0	2.10296e-08	9.89718	9.79152	-0.0358581	-9.89476	0.188342	-0.00362327	-0.999812	0.019031
0	-13	Box-208	0	-7247.95	5520.05	-7235.49	-0.000374425	-0.1	0.00196169	0.00033365	9.10725	0.0898048	9.10725	0	0	9.80762	9.70196	-0.0367127	-9.8051	0.192345	-0.0037435	-0.999801	0.019613
0	-13	Box-207	0	-7248.39	5424.05	-7233.44	-0.000546476	-0.1	0.00223116	0.000333672	9.42756	0.0932648	9.42756	0	0	9.74421	9.63856	-0.0532326	-9.74107	0.217339	-0.00546331	-0.999736	0.0223057
0	-13	Box-206	0	-7248.64	5328.05	-7231.19	4.48654e-05	-0.1	0.00245069	0.000333684	9.74789	0.0967563	9.74789	0	2.15398e-08	9.61693	9.51127	0.00431311	-9.61346	0.235596	0.000448519	-0.9997	0.0244996
0	-13	Box-205	0	-7248.58	5232.05	-7228.71	1.55659e-05	-0.1	0.00271604	0.000333708	10.0682	0.100286	10.0682	0	0	9.54896	9.4433	0.00148574	-9.54485	0.259242	0.000155601	-0.999631	0.0271504
0	-13	Box-204	0	-7248.63	5136.05	-7225.88	-7.17851e-05	-0.1	0.00309601	0.000333745	10.3886	0.103839	10.3886	0	0	9.48474	9.37908	-0.00680495	-9.47961	0.293489	-0.000717507	-0.999521	0.0309452
0	-13	Box-203	0	-7248.63	5040.05	-7222.96	7.68513e-05	-0.1	0.00290825	0.000333726	10.709	0.107424	10.709	0	0	9.39785	9.29219	0.00721885	-9.39328	0.27318	0.000768188	-0.999577	0.0290702
0	-13	Box-202	0	-7248.7	4944.05	-7220.3	-0.000194802	-0.1	0.00249424	0.00033369	11.0294	0.111038	11.0294	0	0	9.32943	9.22377	-0.018167	-9.32591	0.232611	-0.00194741	-0.999687	0.0249346
0	-13	Box-201	0	-7248.94	4848.05	-7217.73	-0.000306345	-0.1	0.00298796	0.000333736	11.3497	0.114675	11.3497	0	0	9.26795	9.16229	-0.0283773	-9.26317	0.27678	-0.00306207	-0.999549	0.0298662
0	-13	Box-200	0	-7249.34	4752.05	-7214.75	-0.000607053	-0.1	0.00320187	0.000333763	11.6701	0.11834	11.6701	0	0	9.1958	9.09014	-0.0557901	-9.19032	0.294262	-0.00606731	-0.999469	0.0320017
0	-13	Box-199	0	-7250.47	4656.05	-7211.81	-0.00167349	-0.1	0.00289873	0.000333773	11.9906	0.122031	11.9906	0	0	9.13272	9.02706	-0.152739	-9.127	0.264567	-0.0167255	-0.99944	0.0289711
0	-13	Box-198	0	-7252.1	4560.05	-7208.92	-0.00173674	-0.1	0.0030804	0.000333795	12.311	0.125747	12.311	0	5.32535e-08	9.07137	8.96571	-0.157444	-9.06508	0.279233	-0.0173573	-0.999375	0.0307839
0	-13	Box-197	0	-7253.77	4464.05	-7205.97	-0.00175816	-0.1	0.00317706	0.000333807	12.6314	0.129493	12.6314	0	1.96191e-08	8.99612	8.89046	-0.158051	-8.98957	0.285604	-0.01757	-0.999341	0.0317497
0	-13	Box-196	0	-7255.47	4368.05	-7202.84	-0.00183342	-0.1	0.00339189	0.000333835	12.9519	0.13327	12.9519	0	0	8.9233	8.81764	-0.16347	-8.91605	0.302422	-0.0183208	-0.999258	0.0338936
0	-13	Box-195	0	-7257.17	4272.05	-7199.39	-0.00163076	-0.1	0.00382324	0.000333876	13.2724	0.137084	13.2724	0	0	8.80352	8.69786	-0.14343	-8.79529	0.336265	-0.0162935	-0.999137	0.0381994
0	-13	Box-194	0	-7258.88	4176.05	-7195.61	-0.00201325	-0.1	0.00402423	0.000333926	13.5929	0.140945	13.5929	0	6.53349e-08	8.73051	8.62485	-0.175576	-8.72104	0.350954	-0.0201121	-0.998989	0.0402016
0	-13	Box-193	0	-7260.99	4080.05	-7191.34	-0.00240933	-0.1	0.00487207	0.000334081	13.9136	0.144844	13.9136	0	0	8.6475	8.54184	-0.208024	-8.63411	0.42066	-0.0240578	-0.998526	0.0486489
0	-13	Box-192	0	-7263.31	3984.05	-7186.49	-0.00259639	-0.1	0.00510344	0.000334137	14.2343	0.14884	14.2343	0	0	8.37987	8.27421	-0.217201	-8.3655	0.426928	-0.0259215	-0.998365	0.050951
0	-13	Box-191	0	-7265.82	3888.05	-7181.34	-0.00248462	-0.1	0.00549781	0.000334198	14.5552	0.152899	14.5552	0	0	8.30772	8.20206	-0.206024	-8.29197	0.455877	-0.0248011	-0.998185	0.0548783
0	-13	Box-190	0	-7268.19	3792.05	-7175.94	-0.00240772	-0.1	0.0057196	0.000334233	14.876	0.156999	14.876	0	0	8.2274	8.12174	-0.197696	-8.21093	0.469632	-0.024031	-0.99808	0.0570862
0	-13	Box-189	0	-7270.33	3696.05	-7170.34	-0.00189005	-0.1	0.00595663	0.000334243	15.1969	0.161131	15.1969	0	0	8.1615	8.05585	-0.153943	-8.14493	0.485164	-0.0188637	-0.998053	0.0594503
0	-13	Box-188	0	-7272.17	3600.05	-7164.53	-0.0017684	-0.1	0.00598127	0.000334241	15.5178	0.165297	15.5178	0	0	8.09942	7.99376	-0.14294	-8.08302	0.483467	-0.0176497	-0.998061	0.0596967
0	-13	Box-187	0	-7273.89	3504.05	-7158.62	-0.00180918	-0.1	0.00628369	0.000334305	15.8387	0.169494	15.8387	0	0	8.03557	7.92991	-0.145056	-8.01775	0.503811	-0.0180533	-0.997869	0.062703
0	-13	Box-186	0	-7275.67	3408.05	-7152.34	-0.00198422	-0.1	0.00699595	0.000334474	16.1597	0.173723	16.1597	0	0	7.96969	7.86404	-0.157706	-7.94801	0.556039	-0.01979	-0.997366	0.0697753
0	-13	Box-185	0	-7277.62	3312.05	-7145.55	-0.00222976	-0.1	0.00691406	0.000334473	16.4808	0.177987	16.4808	0	0	7.90977	7.80411	-0.175889	-7.88827	0.5454	-0.0222389	-0.997372	0.0689589
0	-13	Box-184	0	-7279.85	3216.05	-7138.82	-0.00254876	-0.1	0.00706753	0.000334535	16.8019	0.182291	16.8019	0	2.70363e-08	7.84774	7.74208	-0.19944	-7.82497	0.553033	-0.0254159	-0.99719	0.0704767
0	-13	Box-183	0	-7282.26	3120.05	-7131.8	-0.00237518	-0.1	0.00738551	0.000334597	17.1231	0.18663	17.1231	0	0	7.78207	7.67641	-0.184267	-7.75804	0.572971	-0.0236806	-0.997004	0.0736338
0	-13	Box-182	0	-7284.53	3024.05	-7124.54	-0.00224418	-0.1	0.0078198	0.000334698	17.4444	0.191004	17.4444	0	6.09708e-08	7.71287	7.60721	-0.172504	-7.68675	0.601088	-0.0223679	-0.996707	0.0779405
